time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
195.215,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.216,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.217,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.218,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.219,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.22,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.221,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.222,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.223,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.224,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.225,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.226,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.227,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.228,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.229,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.23,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.231,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.232,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.233,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.234,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
195.235,16,45,-0.785398,0,0,0,-0.78909,0.00305046,0.00737022,-0.0184655,0.443014,-0.122018,-0.184256,0.461638
