stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.339,0.749178
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.339,0.749177
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338999,0.749177
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338999,0.749177
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338999,0.749176
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338998,0.749176
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338998,0.749176
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338998,0.749176
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338998,0.749175
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338997,0.749175
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338997,0.749175
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338997,0.749175
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338996,0.749174
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338996,0.749174
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338974,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338973,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338973,0.749155
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338973,0.749156
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338972,0.749156
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338972,0.749156
20,30,-1.22173,-1.22173,0,0.261799,-1.20593,-1.19502,-0.0225964,0.211855,-1.57966,-0.747937,0.338972,0.749156
