time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
119.165,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.166,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.167,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.168,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.169,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.17,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.171,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.172,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.173,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.174,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.175,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.176,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.177,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.178,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.179,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.18,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.181,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.182,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.183,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.184,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.185,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.186,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.187,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.188,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.189,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.19,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.191,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.192,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.193,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.194,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.195,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.196,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.197,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.198,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.199,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.2,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.201,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.202,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.203,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.204,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.205,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.206,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.207,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.208,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.209,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.21,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.211,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.212,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.213,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.214,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.215,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.216,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.217,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.218,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.219,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.22,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.221,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.222,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.223,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.224,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.225,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.226,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.227,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.228,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.229,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.23,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.231,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
119.232,18,30,-0.785398,0,0,0,-0.789018,-0.000457569,0.00471781,-0.0204449,0.724039,0.0256239,-0.141534,0.613348
