time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,0,0,-0.611128,-0.00396556,0.0812747,-0.0465053,-0.611128,-0.0039656,0.0812834,-0.0465659,2.84171e-07,1.20212e-06,-0.000141907,0.00100772,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.003788,0.5,0.5,0,0,-0.611128,-0.00396556,0.0812747,-0.0465053,-0.611128,-0.0039656,0.0812834,-0.0465659,2.96097e-07,1.25257e-06,-0.000142461,0.00100804,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.004788,0.5,0.5,0,0,-0.611128,-0.00396554,0.0812745,-0.0465051,-0.611128,-0.0039656,0.0812834,-0.0465659,3.74603e-07,1.58467e-06,-0.000146107,0.00101013,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.006087,0.5,0.5,0,0,-0.611128,-0.00396553,0.0812741,-0.0465049,-0.611128,-0.0039656,0.0812834,-0.0465659,4.9181e-07,2.08049e-06,-0.000151551,0.00101324,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.007088,0.5,0.5,0,0,-0.611128,-0.00396551,0.0812739,-0.0465048,-0.611128,-0.0039656,0.0812834,-0.0465659,5.67157e-07,2.39923e-06,-0.000155051,0.00101525,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.008088,0.5,0.5,0,0,-0.611128,-0.0039655,0.0812737,-0.0465046,-0.611128,-0.0039656,0.0812834,-0.0465659,6.36027e-07,2.69057e-06,-0.00015825,0.00101708,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.009088,0.5,0.5,0,0,-0.611128,-0.00396549,0.0812734,-0.0465045,-0.611128,-0.0039656,0.0812834,-0.0465659,7.26065e-07,3.07146e-06,-0.000162431,0.00101947,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.010088,0.5,0.5,0,0,-0.611128,-0.00396548,0.0812732,-0.0465044,-0.611128,-0.0039656,0.0812834,-0.0465659,7.93435e-07,3.35645e-06,-0.000165561,0.00102126,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.011088,0.5,0.5,0,0,-0.611128,-0.00396547,0.0812729,-0.0465042,-0.611128,-0.0039656,0.0812834,-0.0465659,8.86631e-07,3.7507e-06,-0.000169889,0.00102374,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.012461,0.5,0.5,0,0,-0.611128,-0.00396545,0.0812726,-0.046504,-0.611128,-0.0039656,0.0812834,-0.0465659,9.83303e-07,4.15965e-06,-0.000174379,0.00102631,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.013461,0.5,0.5,0,0,-0.611128,-0.00396544,0.0812723,-0.0465039,-0.611128,-0.0039656,0.0812834,-0.0465659,1.06141e-06,4.49008e-06,-0.000178007,0.00102838,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.014461,0.5,0.5,0,0,-0.611128,-0.00396543,0.0812721,-0.0465038,-0.611128,-0.0039656,0.0812834,-0.0465659,1.13905e-06,4.81851e-06,-0.000181613,0.00103044,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.015461,0.5,0.5,0,0,-0.611128,-0.00396541,0.0812718,-0.0465036,-0.611128,-0.0039656,0.0812834,-0.0465659,1.23106e-06,5.20774e-06,-0.000185887,0.00103289,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.016703,0.5,0.5,0,0,-0.611128,-0.0039654,0.0812715,-0.0465034,-0.611128,-0.0039656,0.0812834,-0.0465659,1.32244e-06,5.5943e-06,-0.000190131,0.00103532,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.017724,0.5,0.5,0,0,-0.611128,-0.00396539,0.0812713,-0.0465033,-0.611128,-0.0039656,0.0812834,-0.0465659,1.39763e-06,5.91238e-06,-0.000193623,0.00103732,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.018755,0.5,0.5,0,0,-0.611128,-0.00396538,0.081271,-0.0465031,-0.611128,-0.0039656,0.0812834,-0.0465659,1.48238e-06,6.27087e-06,-0.00019756,0.00103957,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.019755,0.5,0.5,0,0,-0.611128,-0.00396536,0.0812708,-0.046503,-0.611128,-0.0039656,0.0812834,-0.0465659,1.55915e-06,6.59563e-06,-0.000201125,0.00104161,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.020755,0.5,0.5,0,0,-0.611128,-0.00396535,0.0812706,-0.0465029,-0.611128,-0.0039656,0.0812834,-0.0465659,1.63694e-06,6.92472e-06,-0.000204739,0.00104368,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.021755,0.5,0.5,0,0,-0.611128,-0.00396534,0.0812703,-0.0465027,-0.611128,-0.0039656,0.0812834,-0.0465659,1.71347e-06,7.24847e-06,-0.000208293,0.00104571,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.022755,0.5,0.5,0,0,-0.611128,-0.00396533,0.0812701,-0.0465026,-0.611128,-0.0039656,0.0812834,-0.0465659,1.79238e-06,7.58225e-06,-0.000211958,0.00104781,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.023755,0.5,0.5,0,0,-0.611128,-0.00396532,0.0812698,-0.0465025,-0.611128,-0.0039656,0.0812834,-0.0465659,1.87136e-06,7.91636e-06,-0.000215626,0.00104991,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.024755,0.5,0.5,0,0,-0.611128,-0.00396531,0.0812696,-0.0465023,-0.611128,-0.0039656,0.0812834,-0.0465659,1.95247e-06,8.25948e-06,-0.000219394,0.00105206,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.025755,0.5,0.5,0,0,-0.611128,-0.00396529,0.0812693,-0.0465022,-0.611128,-0.0039656,0.0812834,-0.0465659,2.0324e-06,8.5976e-06,-0.000223106,0.00105419,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.026755,0.5,0.5,0,0,-0.611128,-0.00396528,0.0812691,-0.046502,-0.611128,-0.0039656,0.0812834,-0.0465659,2.1098e-06,8.92503e-06,-0.000226302,0.00105314,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.027755,0.5,0.5,0,0,-0.611128,-0.00396527,0.0812689,-0.0465019,-0.611128,-0.0039656,0.0812834,-0.0465659,2.18712e-06,9.25212e-06,-0.000229434,0.00105163,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.028755,0.5,0.5,0,0,-0.611128,-0.00396526,0.0812686,-0.0465018,-0.611128,-0.0039656,0.0812834,-0.0465659,2.26641e-06,9.58756e-06,-0.000232691,0.00105042,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.029999,0.5,0.5,0,0,-0.611128,-0.00396524,0.0812683,-0.0465016,-0.611128,-0.0039656,0.0812834,-0.0465659,2.36704e-06,1.00132e-05,-0.000236873,0.00104928,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.030999,0.5,0.5,0,0,-0.611128,-0.00396523,0.081268,-0.0465014,-0.611128,-0.0039656,0.0812834,-0.0465659,2.44696e-06,1.03513e-05,-0.000240223,0.00104859,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.032051,0.5,0.5,0,0,-0.611128,-0.00396522,0.0812678,-0.0465013,-0.611128,-0.0039656,0.0812834,-0.0465659,2.53384e-06,1.07189e-05,-0.000243878,0.00104794,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.033053,0.5,0.5,0,0,-0.611128,-0.0039652,0.0812674,-0.0465011,-0.611128,-0.0039656,0.0812834,-0.0465659,2.64149e-06,1.11742e-05,-0.000248562,0.00104835,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.034093,0.5,0.5,0,0,-0.611128,-0.00396518,0.0812671,-0.0465009,-0.611128,-0.0039656,0.0812834,-0.0465659,2.7613e-06,1.16811e-05,-0.000253831,0.00104923,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.035214,0.5,0.5,0,0,-0.611128,-0.00396517,0.0812669,-0.0465008,-0.611128,-0.0039656,0.0812834,-0.0465659,2.82781e-06,1.19624e-05,-0.000256607,0.00104857,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.036692,0.5,0.5,0,0,-0.611128,-0.00396516,0.0812666,-0.0465006,-0.611128,-0.0039656,0.0812834,-0.0465659,2.90236e-06,1.22778e-05,-0.000259684,0.00104756,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.037692,0.5,0.5,0,0,-0.611128,-0.00396515,0.0812663,-0.0465004,-0.611128,-0.0039656,0.0812834,-0.0465659,3.00717e-06,1.27212e-05,-0.000264313,0.00104848,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.038692,0.5,0.5,0,0,-0.611128,-0.00396514,0.0812661,-0.0465003,-0.611128,-0.0039656,0.0812834,-0.0465659,3.06427e-06,1.29627e-05,-0.000266738,0.00104824,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.039716,0.5,0.5,0,0,-0.611128,-0.00396513,0.0812659,-0.0465002,-0.611128,-0.0039656,0.0812834,-0.0465659,3.13614e-06,1.32668e-05,-0.000269861,0.00104848,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.04088,0.5,0.5,0,0,-0.611128,-0.00396511,0.0812656,-0.0465001,-0.611128,-0.0039656,0.0812834,-0.0465659,3.22808e-06,1.36557e-05,-0.000273903,0.00104914,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.04188,0.5,0.5,0,0,-0.611128,-0.0039651,0.0812654,-0.0464999,-0.611128,-0.0039656,0.0812911,-0.0466261,3.30927e-06,1.39991e-05,-0.000391453,0.00193541,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.042996,0.5,0.5,0,0,-0.611128,-0.00396509,0.0812651,-0.0464998,-0.611128,-0.0039656,0.0812911,-0.0466261,3.39536e-06,1.43633e-05,-0.000395451,0.00193769,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.043995,0.5,0.5,0,0,-0.611128,-0.00396508,0.0812649,-0.0464996,-0.611128,-0.0039656,0.0812911,-0.0466261,3.47165e-06,1.46861e-05,-0.000398995,0.00193972,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.044996,0.5,0.5,0,0,-0.611128,-0.00396506,0.0812646,-0.0464995,-0.611128,-0.0039656,0.0812911,-0.0466261,3.56098e-06,1.50639e-05,-0.000403144,0.0019421,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.045996,0.5,0.5,0,0,-0.611128,-0.00396505,0.0812644,-0.0464993,-0.611128,-0.0039656,0.0812911,-0.0466261,3.62993e-06,1.53556e-05,-0.000406346,0.00194393,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.046996,0.5,0.5,0,0,-0.611128,-0.00396504,0.0812641,-0.0464992,-0.611128,-0.0039656,0.0812911,-0.0466261,3.71144e-06,1.57004e-05,-0.000410132,0.0019461,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
