time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,0,0,-0.634107,-0.000762607,0.133912,-0.101566,-0.634107,-0.000762615,0.133913,-0.101567,2.46585e-05,2.26551e-07,-2.13117e-05,1.61639e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.004701,0.5,0.5,0,0,-0.634106,-0.000762607,0.133912,-0.101566,-0.634107,-0.000762615,0.133913,-0.101567,2.55746e-05,2.34968e-07,-2.21034e-05,1.67644e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.005701,0.5,0.5,0,0,-0.634106,-0.000762605,0.133911,-0.101566,-0.634107,-0.000762615,0.133913,-0.101567,3.32113e-05,3.05131e-07,-2.87037e-05,2.17704e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.006701,0.5,0.5,0,0,-0.634106,-0.000762603,0.133911,-0.101565,-0.634107,-0.000762615,0.133913,-0.101567,3.95333e-05,3.63214e-07,-3.41676e-05,2.59145e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.007701,0.5,0.5,0,0,-0.634106,-0.0007626,0.133911,-0.101565,-0.634107,-0.000762615,0.133913,-0.101567,4.65686e-05,4.27851e-07,-4.0248e-05,3.05262e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.008701,0.5,0.5,0,0,-0.634106,-0.000762598,0.13391,-0.101565,-0.634107,-0.000762615,0.133913,-0.101567,5.35899e-05,4.9236e-07,-4.63163e-05,3.51288e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.009702,0.5,0.5,0,0,-0.634106,-0.000762596,0.13391,-0.101564,-0.634107,-0.000762615,0.133913,-0.101567,6.0877e-05,5.5931e-07,-5.26143e-05,3.99055e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.010702,0.5,0.5,0,0,-0.634106,-0.000762593,0.133909,-0.101564,-0.634107,-0.000762615,0.133913,-0.101567,6.76116e-05,6.21184e-07,-5.84348e-05,4.43201e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.011703,0.5,0.5,0,0,-0.634106,-0.000762591,0.133909,-0.101564,-0.634107,-0.000762615,0.133913,-0.101567,7.46259e-05,6.85628e-07,-6.44971e-05,4.8918e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.012703,0.5,0.5,0,0,-0.634106,-0.000762589,0.133909,-0.101563,-0.634107,-0.000762615,0.133913,-0.101567,8.15633e-05,7.49366e-07,-7.04929e-05,5.34656e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.013703,0.5,0.5,0,0,-0.634106,-0.000762586,0.133908,-0.101563,-0.634107,-0.000762615,0.133913,-0.101567,8.85846e-05,8.13874e-07,-7.65612e-05,5.80681e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.014703,0.5,0.5,0,0,-0.634106,-0.000762584,0.133908,-0.101563,-0.634107,-0.000762615,0.133913,-0.101567,9.5515e-05,8.77548e-07,-8.2551e-05,6.26111e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.015703,0.5,0.5,0,0,-0.634106,-0.000762582,0.133907,-0.101563,-0.634107,-0.000762615,0.133913,-0.101567,0.000102508,9.41799e-07,-8.85951e-05,6.71953e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.016703,0.5,0.5,0,0,-0.634106,-0.00076258,0.133907,-0.101562,-0.634107,-0.000762615,0.133913,-0.101567,0.000109467,1.00573e-06,-9.4609e-05,7.17565e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.017704,0.5,0.5,0,0,-0.634106,-0.000762577,0.133907,-0.101562,-0.634107,-0.000762615,0.133913,-0.101567,0.000116453,1.06992e-06,-0.000100647,7.63362e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.018704,0.5,0.5,0,0,-0.634106,-0.000762575,0.133906,-0.101562,-0.634107,-0.000762615,0.133913,-0.101567,0.000123516,1.13481e-06,-0.000106752,8.09662e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.019704,0.5,0.5,0,0,-0.634105,-0.000762573,0.133906,-0.101561,-0.634107,-0.000762615,0.133913,-0.101567,0.000130663,1.20048e-06,-0.000112929,8.56513e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.020705,0.5,0.5,0,0,-0.634105,-0.00076257,0.133905,-0.101561,-0.634107,-0.000762615,0.133913,-0.101567,0.000137629,1.26447e-06,-0.000118949,9.02171e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.021705,0.5,0.5,0,0,-0.634105,-0.000762568,0.133905,-0.101561,-0.634107,-0.000762615,0.133913,-0.101567,0.000144468,1.32731e-06,-0.00012486,9.47005e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.022705,0.5,0.5,0,0,-0.634105,-0.000762566,0.133905,-0.10156,-0.634107,-0.000762615,0.133913,-0.101567,0.000151602,1.39285e-06,-0.000131025,9.93764e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.023705,0.5,0.5,0,0,-0.634105,-0.000762563,0.133904,-0.10156,-0.634107,-0.000762615,0.133913,-0.101567,0.000159042,1.46121e-06,-0.000137456,0.000104254,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.024705,0.5,0.5,0,0,-0.634105,-0.000762561,0.133904,-0.10156,-0.634107,-0.000762615,0.133913,-0.101567,0.000165763,1.52295e-06,-0.000143264,0.000108659,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.025705,0.5,0.5,0,0,-0.634105,-0.000762559,0.133903,-0.101559,-0.634107,-0.000762615,0.133913,-0.101567,0.00017247,1.58457e-06,-0.000149061,0.000113056,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.026705,0.5,0.5,0,0,-0.634105,-0.000762557,0.133903,-0.101559,-0.634107,-0.000762615,0.133913,-0.101567,0.000179484,1.64902e-06,-0.000155123,0.000117654,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.027705,0.5,0.5,0,0,-0.634105,-0.000762554,0.133903,-0.101559,-0.634107,-0.000762615,0.133913,-0.101567,0.000186463,1.71314e-06,-0.000161155,0.000122229,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.028705,0.5,0.5,0,0,-0.634105,-0.000762552,0.133902,-0.101559,-0.634107,-0.000762615,0.133913,-0.101567,0.000193513,1.7779e-06,-0.000167248,0.000126849,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.029705,0.5,0.5,0,0,-0.634105,-0.00076255,0.133902,-0.101558,-0.634107,-0.000762615,0.133913,-0.101567,0.00020045,1.84164e-06,-0.000173243,0.000131397,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.030705,0.5,0.5,0,0,-0.634105,-0.000762547,0.133901,-0.101558,-0.634107,-0.000762615,0.133913,-0.101567,0.000207569,1.90705e-06,-0.000179396,0.000136064,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.031705,0.5,0.5,0,0,-0.634105,-0.000762545,0.133901,-0.101558,-0.634107,-0.000762615,0.133913,-0.101567,0.000214416,1.96995e-06,-0.000185314,0.000140552,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.032705,0.5,0.5,0,0,-0.634105,-0.000762543,0.133901,-0.101557,-0.634107,-0.000762615,0.133913,-0.101567,0.000221766,2.03748e-06,-0.000191666,0.00014537,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.033705,0.5,0.5,0,0,-0.634104,-0.000762541,0.1339,-0.101557,-0.634107,-0.000762615,0.133913,-0.101567,0.000228402,2.09846e-06,-0.000197402,0.00014972,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.034705,0.5,0.5,0,0,-0.634104,-0.000762538,0.1339,-0.101557,-0.634107,-0.000762615,0.133913,-0.101567,0.000235389,2.16264e-06,-0.00020344,0.0001543,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
