time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,0.5,0.125,-0.615709,-0.00330437,0.10755,-0.0799154,-0.615709,-0.00330467,0.10756,-0.0799226,4.37584e-05,8.35883e-06,-0.000150328,0.000139552,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.030228,0.5,0.5,0.5,0.125,-0.615709,-0.00330437,0.10755,-0.0799153,-0.615709,-0.00330467,0.10756,-0.0799226,4.39493e-05,8.3953e-06,-0.000150964,0.000140024,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.031228,0.5,0.5,0.5,0.125,-0.615709,-0.00330436,0.10755,-0.0799151,-0.615709,-0.00330467,0.10756,-0.0799226,4.54272e-05,8.67762e-06,-0.000155886,0.000143682,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.032228,0.5,0.5,0.5,0.125,-0.615709,-0.00330435,0.10755,-0.0799148,-0.615709,-0.00330467,0.107498,-0.0798948,4.68673e-05,8.9527e-06,0.000771834,-0.00027019,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.033228,0.5,0.5,0.5,0.125,-0.615709,-0.00330434,0.107549,-0.0799146,-0.615709,-0.00330467,0.107498,-0.0798948,4.83219e-05,9.23057e-06,0.000766989,-0.00026659,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.034228,0.5,0.5,0.5,0.125,-0.615709,-0.00330433,0.107549,-0.0799144,-0.615709,-0.00330467,0.107498,-0.0798948,4.97882e-05,9.51066e-06,0.000762105,-0.000262961,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.035306,0.5,0.5,0.5,0.125,-0.615709,-0.00330432,0.107549,-0.0799141,-0.615709,-0.00330467,0.107498,-0.0798948,5.13536e-05,9.80969e-06,0.000756891,-0.000259087,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.036674,0.5,0.5,0.5,0.125,-0.615709,-0.0033043,0.107548,-0.0799138,-0.615709,-0.00330467,0.107498,-0.0798948,5.33723e-05,1.01953e-05,0.000750168,-0.000254091,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.037674,0.5,0.5,0.5,0.125,-0.615709,-0.00330429,0.107548,-0.0799135,-0.615709,-0.00330467,0.107498,-0.0798948,5.48051e-05,1.0469e-05,0.000745395,-0.000250545,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
0.038674,0.5,0.5,0.5,0.125,-0.615709,-0.00330428,0.107547,-0.0799133,-0.615709,-0.00330467,0.107498,-0.0798948,5.62597e-05,1.07469e-05,0.00074055,-0.000246945,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
