stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215358,-0.0214097,1.7034,0.22065,-0.696622,0.321145
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215358,-0.0214097,1.7034,0.22065,-0.696622,0.321145
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215356,-0.0213459,1.7034,0.22065,-0.696647,0.320155
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215355,-0.0212821,1.7034,0.22065,-0.696671,0.319196
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215413,-0.0213258,1.7034,0.22065,-0.695797,0.319852
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215413,-0.0213258,1.7034,0.22065,-0.695797,0.319852
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215413,-0.0213258,1.7034,0.22065,-0.695797,0.319852
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215413,-0.0213258,1.7034,0.22065,-0.695797,0.319852
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215413,-0.0213258,1.7034,0.22065,-0.695797,0.319852
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215413,-0.0213258,1.7034,0.22065,-0.695797,0.319852
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215411,-0.021262,1.7034,0.22065,-0.695822,0.318894
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.21547,-0.0213058,1.7034,0.22065,-0.694948,0.31955
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.21547,-0.0213058,1.7034,0.22065,-0.694948,0.31955
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.21547,-0.0213058,1.7034,0.22065,-0.694948,0.31955
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.21547,-0.0213058,1.7034,0.22065,-0.694948,0.31955
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.21547,-0.0213058,1.7034,0.22065,-0.694948,0.31955
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.21547,-0.0213058,1.7034,0.22065,-0.694948,0.31955
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215468,-0.021242,1.7034,0.22065,-0.694972,0.318596
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215526,-0.0212857,1.7034,0.22065,-0.694098,0.319252
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215526,-0.0212857,1.7034,0.22065,-0.694098,0.319252
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215526,-0.0212857,1.7034,0.22065,-0.694098,0.319252
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
23,30,-0.0872665,0,-0.261799,0,-0.1043,-0.00788036,-0.215525,-0.0212219,1.7034,0.22065,-0.694122,0.318297
