stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
20,60,-1.22173,0,0,-0.261799,-1.21137,0.000254205,0.00279467,-0.211023,-1.01651,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21145,0.000254205,0.00279467,-0.211023,-1.00856,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21145,0.000254205,0.00279467,-0.211023,-1.00856,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21145,0.000254205,0.00279467,-0.211023,-1.00856,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21152,0.000254205,0.00279467,-0.211023,-0.999325,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21152,0.000254205,0.00279467,-0.211023,-0.999325,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21152,0.000254205,0.00279467,-0.211023,-0.999325,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21152,0.000254205,0.00279467,-0.211023,-0.999325,-0.00711774,-0.0419532,-0.761576
20,60,-1.22173,0,0,-0.261799,-1.21152,0.000254205,0.00273427,-0.211059,-0.999325,-0.00711774,-0.041042,-0.76104
20,60,-1.22173,0,0,-0.261799,-1.21152,0.000254205,0.00273427,-0.211059,-0.999325,-0.00711774,-0.041042,-0.76104
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.002799,-0.211082,-0.995145,-0.00711774,-0.042017,-0.760687
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.002799,-0.211082,-0.995145,-0.00711774,-0.042017,-0.760687
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.002799,-0.211082,-0.995145,-0.00711774,-0.042017,-0.760687
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.002799,-0.211082,-0.995145,-0.00711774,-0.042017,-0.760687
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.002799,-0.211082,-0.995145,-0.00711774,-0.042017,-0.760687
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.002799,-0.211082,-0.995145,-0.00711774,-0.042017,-0.760687
20,60,-1.22173,0,0,-0.261799,-1.21159,0.000254205,0.00286373,-0.211106,-0.995145,-0.00711774,-0.042988,-0.760336
