stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
28,30,-1.22173,-1.22173,0.261799,0.261799,-1.2055,-1.19385,0.203723,0.170108,-1.62261,-0.780678,0.871147,1.37537
