stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173742,0.138259,2.08962,0.366304,0.0237155,1.08823,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173695,0.138226,2.08962,0.366304,0.025152,1.08922,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173695,0.138226,2.08962,0.366304,0.025152,1.08922,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173695,0.138226,2.08962,0.366304,0.025152,1.08922,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173695,0.138226,2.08962,0.366304,0.025152,1.08922,2.61936,0.349221,0.124697,1.22128
24,30,-0.0872665,0.698132,0.174533,0.174533,-0.0977146,0.691591,0.173705,0.138157,2.08962,0.366304,0.0248335,1.09129,2.61936,0.349221,0.124697,1.22128
