time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.00355,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00790452,-0.00610787,0.478602,0.183356,-0.237013,0.183209
5.00455,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00790452,-0.00610787,0.478602,0.183356,-0.237013,0.183209
5.00555,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00790452,-0.00610787,0.478602,0.183356,-0.237013,0.183209
5.00655,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00790452,-0.00610787,0.478602,0.183356,-0.237013,0.183209
5.00755,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00790452,-0.00610787,0.478602,0.183356,-0.237013,0.183209
5.00856,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00785355,-0.00614322,0.478602,0.183356,-0.235492,0.184265
5.00955,0,55,-0.785398,0,0,0,-0.788589,-0.0037114,0.00785355,-0.00614322,0.478602,0.183356,-0.235492,0.184265
5.01056,0,55,-0.785398,0,0,0,-0.788589,-0.00366055,0.00785355,-0.00614322,0.478602,0.180846,-0.235492,0.184265
5.01156,0,55,-0.785398,0,0,0,-0.788589,-0.00366055,0.00785355,-0.00614322,0.478602,0.180846,-0.235492,0.184265
5.01255,0,55,-0.785398,0,0,0,-0.788589,-0.00366055,0.00785355,-0.00614322,0.478602,0.180846,-0.235492,0.184265
5.01356,0,55,-0.785398,0,0,0,-0.788589,-0.00366055,0.00785355,-0.00614322,0.478602,0.180846,-0.235492,0.184265
5.01455,0,55,-0.785398,0,0,0,-0.788589,-0.00366055,0.00785355,-0.00614322,0.478602,0.180846,-0.235492,0.184265
5.01556,0,55,-0.785398,0,0,0,-0.788589,-0.00366055,0.00784794,-0.00608158,0.478602,0.180846,-0.235325,0.182425
5.01656,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
5.01756,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
5.01856,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
5.01956,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
5.02056,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
5.02156,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
5.02256,0,55,-0.785398,0,0,0,-0.788589,-0.00360971,0.00784794,-0.00608158,0.478602,0.178009,-0.235325,0.182425
