stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158154,0.15718,1.15219,0.598828,0.245691,0.260292
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158164,0.15711,1.15219,0.598828,0.245538,0.261349
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158174,0.157039,1.15219,0.598828,0.245385,0.262406
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158174,0.157039,1.15219,0.598828,0.245385,0.262406
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158233,0.157004,1.15219,0.598828,0.244506,0.262932
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158291,0.156969,1.15219,0.598828,0.243627,0.263459
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.15835,0.156934,1.15219,0.598828,0.242748,0.263986
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.15835,0.156934,1.15219,0.598828,0.242748,0.263986
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.15835,0.156934,1.15219,0.598828,0.242748,0.263986
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.15835,0.156934,1.15219,0.598828,0.242748,0.263986
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.15835,0.156934,1.15219,0.598828,0.242748,0.263986
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158397,0.156968,1.15219,0.598828,0.242035,0.263478
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158397,0.156968,1.15219,0.598828,0.242035,0.263478
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158397,0.156968,1.15219,0.598828,0.242035,0.263478
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158397,0.156968,1.15219,0.598828,0.242035,0.263478
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158397,0.156968,1.15219,0.598828,0.242035,0.263478
33,65,-0.0872665,0.698132,0.174533,0.174533,-0.0987884,0.676745,0.158397,0.156968,1.15219,0.598828,0.242035,0.263478
