stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
30,65,-0.0872665,0.698132,-0.174533,-0.174533,-0.106376,0.684981,-0.150751,-0.185234,1.911,0.368213,-0.356724,0.160521
