time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.36502,0.5,0.5,0,0,-1.18499,-0.132122,0.0201067,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.6277,-0.307086,0.151694,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.36602,0.5,0.5,0,0,-1.18495,-0.132146,0.0201206,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.62427,-0.307778,0.151903,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.36702,0.5,0.5,0,0,-1.18492,-0.132172,0.0201353,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.62064,-0.30851,0.152124,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.36802,0.5,0.5,0,0,-1.18488,-0.132198,0.0201497,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.61708,-0.30923,0.15234,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.36902,0.5,0.5,0,0,-1.18484,-0.132224,0.0201643,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.61349,-0.309955,0.152559,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.37003,0.5,0.5,0,0,-1.18481,-0.13225,0.0201789,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.60989,-0.31068,0.152778,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.37103,0.5,0.5,0,0,-1.18477,-0.132276,0.0201936,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.60626,-0.311414,0.152999,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.37202,0.5,0.5,0,0,-1.18474,-0.132302,0.0202081,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.60269,-0.312134,0.153216,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.37303,0.5,0.5,0,0,-1.1847,-0.132328,0.0202227,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.59909,-0.312861,0.153435,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.37402,0.5,0.5,0,0,-1.18466,-0.132354,0.0202373,0.158443,-1.16871,-0.121154,0.00999765,0.103167,-1.59551,-0.313585,0.153653,0.829191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
