stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239683,-0.256989,2.06133,-0.532981,0.0359527,-0.072115
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239683,-0.256989,2.06133,-0.532981,0.0359527,-0.072115
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239683,-0.256989,2.06133,-0.532981,0.0359527,-0.072115
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239683,-0.256989,2.06133,-0.532981,0.0359527,-0.072115
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00246082,-0.257025,2.06133,-0.532981,0.0369023,-0.0715785
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00239323,-0.257048,2.06133,-0.532981,0.0359293,-0.0712516
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
20,30,-0.0872665,-1.22173,0,-0.261799,-0.10788,-1.2027,-0.00245722,-0.257084,2.06133,-0.532981,0.0368584,-0.0707267
