time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.24088,0.5,0.5,0,0,-1.22105,-0.0767649,0.0442,-0.299952,-1.19427,-0.0658391,0.0512773,-0.246079,-2.67226,-0.305921,-0.106197,-0.808094,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24188,0.5,0.5,0,0,-1.22101,-0.0767649,0.0441321,-0.299914,-1.19427,-0.0658391,0.0512773,-0.246079,-2.66774,-0.305921,-0.107215,-0.807513,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24288,0.5,0.5,0,0,-1.22096,-0.0767649,0.044064,-0.299875,-1.19427,-0.0658391,0.0512773,-0.246079,-2.66321,-0.305921,-0.108237,-0.806928,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24388,0.5,0.5,0,0,-1.22091,-0.0767649,0.043996,-0.299836,-1.19427,-0.0658391,0.0512773,-0.246079,-2.65869,-0.305921,-0.109256,-0.806346,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24488,0.5,0.5,0,0,-1.22087,-0.0767649,0.0439281,-0.299797,-1.19427,-0.06589,0.0512773,-0.246079,-2.65417,-0.304497,-0.110275,-0.805763,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24588,0.5,0.5,0,0,-1.22082,-0.0767649,0.0438599,-0.299758,-1.19427,-0.06589,0.0512773,-0.246079,-2.64963,-0.304497,-0.111298,-0.805179,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24688,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437921,-0.299719,-1.19427,-0.06589,0.0512773,-0.246079,-2.64512,-0.304497,-0.112316,-0.804597,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24788,0.5,0.5,0,0,-1.22073,-0.0767649,0.043724,-0.29968,-1.19427,-0.06589,0.0512773,-0.246079,-2.64059,-0.304497,-0.113337,-0.804014,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24888,0.5,0.5,0,0,-1.22069,-0.0767649,0.043656,-0.299641,-1.19427,-0.06589,0.0512773,-0.246079,-2.63607,-0.304497,-0.114356,-0.803431,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24988,0.5,0.5,0,0,-1.22064,-0.0767649,0.0435879,-0.299603,-1.19427,-0.06589,0.0512773,-0.246079,-2.63153,-0.304497,-0.115378,-0.802847,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
