time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.21566,0.5,0.5,0,0,-1.22105,-0.0767649,0.0442045,-0.299955,-1.19498,-0.0696522,0.0474993,-0.263081,-2.6072,-0.199155,-0.0494649,-0.553102,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.21666,0.5,0.5,0,0,-1.22101,-0.0767649,0.0441367,-0.299916,-1.19498,-0.0696522,0.0474993,-0.263081,-2.60268,-0.199155,-0.050483,-0.55252,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.21766,0.5,0.5,0,0,-1.22096,-0.0767649,0.0440686,-0.299877,-1.19498,-0.0696522,0.0474993,-0.263081,-2.59816,-0.199155,-0.0515032,-0.551937,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.21866,0.5,0.5,0,0,-1.22092,-0.0767649,0.0440006,-0.299838,-1.19498,-0.0696522,0.0474993,-0.263081,-2.59363,-0.199155,-0.0525233,-0.551354,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.21966,0.5,0.5,0,0,-1.22087,-0.0767649,0.0439326,-0.2998,-1.19498,-0.0696522,0.0474993,-0.263081,-2.58911,-0.199155,-0.0535435,-0.550771,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22066,0.5,0.5,0,0,-1.22083,-0.0767649,0.0438646,-0.299761,-1.19498,-0.0696522,0.0474993,-0.263081,-2.58458,-0.199155,-0.0545636,-0.550188,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22166,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437966,-0.299722,-1.19498,-0.0696522,0.0474993,-0.263081,-2.58006,-0.199155,-0.0555838,-0.549605,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22266,0.5,0.5,0,0,-1.22074,-0.0767649,0.0437287,-0.299683,-1.19498,-0.0696522,0.0474993,-0.263081,-2.57554,-0.199155,-0.0566029,-0.549023,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22366,0.5,0.5,0,0,-1.22069,-0.0767649,0.0436605,-0.299644,-1.19498,-0.0696522,0.0474993,-0.263081,-2.571,-0.199155,-0.0576251,-0.548438,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22466,0.5,0.5,0,0,-1.22065,-0.0767649,0.0435924,-0.299605,-1.19498,-0.0696522,0.0474993,-0.263081,-2.56648,-0.199155,-0.0586463,-0.547855,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
