time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.14633,0.5,0.5,0,0,-1.22105,-0.0767649,0.0441998,-0.299952,-1.19398,-0.0722451,0.048508,-0.256839,-2.70711,-0.126554,-0.064622,-0.646702,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.14733,0.5,0.5,0,0,-1.221,-0.0767649,0.0441318,-0.299913,-1.19398,-0.0722451,0.048508,-0.256839,-2.70258,-0.126554,-0.0656422,-0.646119,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.14834,0.5,0.5,0,0,-1.22096,-0.0767649,0.0440638,-0.299875,-1.19398,-0.0722451,0.048508,-0.256839,-2.69806,-0.126554,-0.0666623,-0.645536,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.14933,0.5,0.5,0,0,-1.22091,-0.0767649,0.0439959,-0.299836,-1.19398,-0.0722451,0.048508,-0.256839,-2.69354,-0.126554,-0.0676815,-0.644954,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.15034,0.5,0.5,0,0,-1.22087,-0.0767649,0.0439276,-0.299797,-1.19398,-0.0722451,0.048508,-0.256839,-2.68899,-0.126554,-0.0687057,-0.644368,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.15134,0.5,0.5,0,0,-1.22082,-0.0767649,0.0438599,-0.299758,-1.19398,-0.0722451,0.048508,-0.256839,-2.68449,-0.126554,-0.0697218,-0.643787,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.15233,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437919,-0.299719,-1.19398,-0.0722451,0.048508,-0.256839,-2.67997,-0.126554,-0.0707409,-0.643205,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.15334,0.5,0.5,0,0,-1.22073,-0.0767649,0.0437236,-0.29968,-1.19398,-0.0722451,0.048508,-0.256839,-2.67542,-0.126554,-0.0717652,-0.64262,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.15433,0.5,0.5,0,0,-1.22069,-0.0767649,0.0436558,-0.299641,-1.19398,-0.0722451,0.048508,-0.256839,-2.67091,-0.126554,-0.0727833,-0.642038,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.15534,0.5,0.5,0,0,-1.22064,-0.0767649,0.0435877,-0.299602,-1.19398,-0.0722451,0.048508,-0.256839,-2.66638,-0.126554,-0.0738044,-0.641454,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
