0,-17.18802525
0.5,-16.96531954
1,-16.44567288
1.5,-15.4806148
2,-14.14438053
2.5,-12.65967579
3,-10.58108916
3.5,-8.799443469
4,-6.646621596
4.5,-4.716505435
5,-2.563683562
5.5,-1.078978822
6,0.405725918
6.5,1.222313525
7,1.964665895
7.5,2.113136369
8,2.187371606
8.5,1.964665895
9,1.667724947
9.5,1.445019236
10,1.148078288
10.5,1.073843051
11,0.925372577
11.5,0.925372577
12,0.925372577
12.5,1.148078288
13,1.370783999
13.5,1.59348971
14,1.890430658
14.5,2.187371606
15,2.484312554
15.5,2.929723976
16,3.523605872
16.5,3.82054682
17,4.265958242
17.5,4.562899189
18,4.934075374
18.5,5.231016322
19,5.453722033
19.5,5.602192507
20,5.750662981
20.5,5.750662981
21,5.750662981
21.5,5.602192507
22,5.453722033
22.5,5.008310611
23,4.711369663
23.5,4.043252531
24,3.523605872
24.5,2.707018265
25,1.964665895
25.5,1.073843051
26,0.331490681
26.5,-0.559332163
27,-1.153214059
27.5,-2.11827214
28,-3.009094984
28.5,-3.974153065
29,-4.716505435
29.5,-5.755798752
30,-6.572386359
30.5,-7.388973966
31,-8.131326336
31.5,-8.873678706
32,-9.467560602
32.5,-10.20991297
33,-10.72955963
33.5,-11.17497105
34,-11.62038247
34.5,-11.99155866
35,-12.21426437
35.5,-12.28849961
36,-12.43697008
36.5,-12.51120532
37,-12.65967579
37.5,-12.51120532
38,-12.43697008
38.5,-12.21426437
39,-12.0657939
39.5,-11.91732342
40,-11.76885295
40.5,-11.471912
41,-11.24920629
41.5,-10.8780301
42,-10.43261868
42.5,-10.20991297
43,-9.838736787
43.5,-9.541795839
44,-9.244854891
44.5,-8.947913943
45,-8.650972995
45.5,-8.205561573
46,-7.834385388
46.5,-7.611679677
47,-7.314738729
47.5,-7.092033018
48,-6.79509207
48.5,-6.720856833
49,-6.646621596
49.5,-6.646621596
50,-6.720856833
50.5,-6.869327307
51,-6.943562544
51.5,-7.092033018
52,-7.314738729
52.5,-7.53744444
53,-7.834385388
53.5,-8.131326336
54,-8.428267284
54.5,-8.725208232
55,-9.096384417
55.5,-9.393325365
56,-9.838736787
56.5,-10.13567774
57,-10.58108916
57.5,-10.95226534
58,-11.39767676
58.5,-11.69461771
59,-11.99155866
59.5,-12.14002913
60,-12.28849961
60.5,-12.28849961
61,-12.28849961
61.5,-12.21426437
62,-12.0657939
62.5,-11.84308819
63,-11.54614724
63.5,-11.17497105
64,-10.72955963
64.5,-10.28414821
65,-9.838736787
65.5,-9.244854891
66,-8.650972995
66.5,-7.982855862
67,-7.388973966
67.5,-6.646621596
68,-5.904269226
68.5,-4.939211146
69,-4.271094013
69.5,-3.454506406
70,-2.786389273
70.5,-1.969801666
71,-1.301684533
71.5,-0.485096926
72,0.10878497
72.5,0.628431629
73,0.999607814
73.5,1.445019236
74,1.741960184
74.5,2.187371606
75,2.484312554
75.5,2.781253502
76,3.07819445
76.5,3.226664924
77,3.449370635
77.5,3.523605872
78,3.523605872
78.5,3.597841109
79,3.672076346
79.5,3.672076346
80,3.672076346
80.5,3.523605872
81,3.449370635
81.5,3.226664924
82,3.003959213
82.5,3.003959213
83,2.929723976
83.5,2.929723976
84,2.929723976
84.5,3.003959213
85,3.003959213
85.5,3.152429687
86,3.226664924
86.5,3.449370635
87,3.597841109
87.5,3.597841109
88,3.597841109
88.5,3.597841109
89,3.597841109
89.5,3.375135398
90,3.226664924
90.5,2.781253502
91,2.187371606
91.5,1.519254473
92,0.776902103
92.5,0.034549733
93,-0.856273111
93.5,-1.672860718
94,-2.86062451
94.5,-3.974153065
95,-5.310387331
95.5,-6.572386359
96,-8.27979681
96.5,-9.690266313
97,-11.471912
97.5,-13.17932245
98,-15.10943861
98.5,-16.59414335
99,-18.00461286
99.5,-18.74696523
100,-19.19237665
