stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154145,0.152442,2.13257,0.417552,-0.611626,0.662723,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154145,0.152442,2.13257,0.417552,-0.611626,0.662723,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154145,0.152442,2.13257,0.417552,-0.611626,0.662723,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154145,0.152442,2.13257,0.417552,-0.611626,0.662723,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154145,0.152442,2.13257,0.417552,-0.611626,0.662723,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154142,0.152371,2.13257,0.417552,-0.611735,0.664869,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154142,0.152371,2.13257,0.417552,-0.611735,0.664869,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154142,0.152371,2.13257,0.417552,-0.611735,0.664869,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154142,0.152371,2.13257,0.417552,-0.611735,0.664869,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154142,0.152371,2.13257,0.417552,-0.611735,0.664869,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154089,0.152344,2.13257,0.417552,-0.613304,0.665667,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154089,0.152344,2.13257,0.417552,-0.613304,0.665667,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154089,0.152344,2.13257,0.417552,-0.613304,0.665667,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154089,0.152344,2.13257,0.417552,-0.613304,0.665667,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154089,0.152344,2.13257,0.417552,-0.613304,0.665667,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154089,0.152344,2.13257,0.417552,-0.613304,0.665667,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154086,0.152272,2.13257,0.417552,-0.613412,0.667814,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.154034,0.152246,2.13257,0.417552,-0.614981,0.668612,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153978,0.152148,2.13257,0.417552,-0.616664,0.671672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153978,0.152148,2.13257,0.417552,-0.616664,0.671672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153978,0.152148,2.13257,0.417552,-0.616664,0.671672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153978,0.152148,2.13257,0.417552,-0.616664,0.671672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153922,0.15205,2.13257,0.417552,-0.618343,0.674644,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153922,0.15205,2.13257,0.417552,-0.618343,0.674644,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153922,0.15205,2.13257,0.417552,-0.618343,0.674644,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153922,0.15205,2.13257,0.417552,-0.618343,0.674644,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153866,0.151951,2.13257,0.417552,-0.620197,0.677727,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153816,0.151995,2.13257,0.417552,-0.62168,0.67643,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153816,0.151995,2.13257,0.417552,-0.62168,0.67643,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153816,0.151995,2.13257,0.417552,-0.62168,0.67643,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153816,0.151995,2.13257,0.417552,-0.62168,0.67643,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153813,0.151923,2.13257,0.417552,-0.621791,0.678625,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153813,0.151923,2.13257,0.417552,-0.621791,0.678625,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.15376,0.151897,2.13257,0.417552,-0.623363,0.679424,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.15376,0.151897,2.13257,0.417552,-0.623363,0.679424,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.15376,0.151897,2.13257,0.417552,-0.623363,0.679424,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153757,0.151825,2.13257,0.417552,-0.623475,0.681641,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153757,0.151825,2.13257,0.417552,-0.623475,0.681641,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153757,0.151825,2.13257,0.417552,-0.623475,0.681641,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153701,0.151727,2.13257,0.417552,-0.625181,0.684613,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153701,0.151727,2.13257,0.417552,-0.625181,0.684613,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153701,0.151727,2.13257,0.417552,-0.625181,0.684613,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153701,0.151727,2.13257,0.417552,-0.625181,0.684613,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153645,0.151629,2.13257,0.417552,-0.626854,0.687568,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153645,0.151629,2.13257,0.417552,-0.626854,0.687568,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153645,0.151629,2.13257,0.417552,-0.626854,0.687568,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153645,0.151629,2.13257,0.417552,-0.626854,0.687568,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153641,0.151557,2.13257,0.417552,-0.626964,0.689733,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153641,0.151557,2.13257,0.417552,-0.626964,0.689733,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153641,0.151557,2.13257,0.417552,-0.626964,0.689733,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153589,0.151531,2.13257,0.417552,-0.628509,0.690518,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153586,0.151459,2.13257,0.417552,-0.628617,0.692672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153586,0.151459,2.13257,0.417552,-0.628617,0.692672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153586,0.151459,2.13257,0.417552,-0.628617,0.692672,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153533,0.151433,2.13257,0.417552,-0.630209,0.693481,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153533,0.151433,2.13257,0.417552,-0.630209,0.693481,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153533,0.151433,2.13257,0.417552,-0.630209,0.693481,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153484,0.151476,2.13257,0.417552,-0.631692,0.692185,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.15348,0.151404,2.13257,0.417552,-0.631797,0.69426,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.15348,0.151404,2.13257,0.417552,-0.631797,0.69426,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153428,0.151378,2.13257,0.417552,-0.633363,0.695056,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153428,0.151378,2.13257,0.417552,-0.633363,0.695056,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153428,0.151378,2.13257,0.417552,-0.633363,0.695056,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153428,0.151378,2.13257,0.417552,-0.633363,0.695056,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153376,0.151351,2.13257,0.417552,-0.634938,0.695857,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153372,0.15128,2.13257,0.417552,-0.635044,0.697954,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153372,0.15128,2.13257,0.417552,-0.635044,0.697954,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153372,0.15128,2.13257,0.417552,-0.635044,0.697954,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153372,0.15128,2.13257,0.417552,-0.635044,0.697954,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153368,0.151208,2.13257,0.417552,-0.635152,0.700096,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153316,0.151182,2.13257,0.417552,-0.636721,0.700894,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153267,0.151225,2.13257,0.417552,-0.638205,0.699598,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153267,0.151225,2.13257,0.417552,-0.638205,0.699598,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153267,0.151225,2.13257,0.417552,-0.638205,0.699598,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153267,0.151225,2.13257,0.417552,-0.638205,0.699598,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153267,0.151225,2.13257,0.417552,-0.638205,0.699598,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153217,0.151268,2.13257,0.417552,-0.639689,0.698302,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153217,0.151268,2.13257,0.417552,-0.639689,0.698302,2.13257,0.417552,-0.605721,0.625917
24,30,-0.0872665,0.698132,-0.174533,0.174533,-0.0979293,0.690675,-0.153165,0.151242,2.13257,0.417552,-0.641228,0.699084,2.13257,0.417552,-0.605721,0.625917
