time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.00411,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.0089156,-0.0129518,0.897379,0.0559251,-0.266986,0.388343
5.00511,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.0089156,-0.0129518,0.897379,0.0559251,-0.266986,0.388343
5.0061,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00885914,-0.0129257,0.897379,0.0559251,-0.265282,0.387556
5.00711,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00885914,-0.0129257,0.897379,0.0559251,-0.265282,0.387556
5.0081,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00885914,-0.0129257,0.897379,0.0559251,-0.265282,0.387556
5.0091,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00880267,-0.0128996,0.897379,0.0559251,-0.263571,0.386765
5.01011,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00880267,-0.0128996,0.897379,0.0559251,-0.263571,0.386765
5.0111,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00879711,-0.0128385,0.897379,0.0559251,-0.263402,0.38491
5.01211,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00874065,-0.0128125,0.897379,0.0559251,-0.261726,0.384136
5.01311,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00868981,-0.0128475,0.897379,0.0559251,-0.260195,0.385192
5.0141,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00868981,-0.0128475,0.897379,0.0559251,-0.260195,0.385192
5.01511,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00863335,-0.0128215,0.897379,0.0559251,-0.25848,0.3844
5.0161,15,45,-0.785398,0,0,0,-0.791381,-0.0011185,0.00863335,-0.0128215,0.897379,0.0559251,-0.25848,0.3844
