time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
157.109,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.11,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.111,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.112,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.113,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.114,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.115,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.116,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.117,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.118,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.119,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.12,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.121,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.122,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.123,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.124,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.125,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.126,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.127,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.128,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.129,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.13,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.131,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.132,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.133,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.134,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.135,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.136,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.137,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.138,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.139,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.14,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.141,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.142,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.143,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.144,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.145,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.146,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.147,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.148,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.149,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.15,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.151,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.152,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.153,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.154,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.155,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.156,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.157,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.158,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.159,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.16,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.161,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
157.162,15,30,-0.785398,0,0,0,-0.789018,-0.00152523,0.00366767,-0.0220393,0.724039,0.0854129,-0.11003,0.661178
