time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.05858,0.5,0.5,0,0,-1.22105,-0.0767649,0.0494049,-0.299955,-1.20307,-0.0742279,0.0485771,-0.249354,-1.78413,-0.0691173,0.0123972,-0.758856,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.05958,0.5,0.5,0,0,-1.22101,-0.0767649,0.0493456,-0.299916,-1.20307,-0.0742279,0.0485771,-0.249354,-1.77988,-0.0691615,0.0115077,-0.758273,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06058,0.5,0.5,0,0,-1.22096,-0.0767649,0.0492862,-0.299877,-1.20307,-0.0742279,0.0485771,-0.249354,-1.77562,-0.0692037,0.0106174,-0.75769,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06158,0.5,0.5,0,0,-1.22092,-0.0767649,0.0492256,-0.299837,-1.20307,-0.0742279,0.0485771,-0.249354,-1.77125,-0.069244,0.00970752,-0.757094,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06258,0.5,0.5,0,0,-1.22087,-0.0767649,0.0491676,-0.299799,-1.20307,-0.0742279,0.0485771,-0.249354,-1.76707,-0.0692826,0.00883769,-0.756525,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06358,0.5,0.5,0,0,-1.22083,-0.0767649,0.0491082,-0.29976,-1.20307,-0.0742279,0.0485771,-0.249354,-1.76278,-0.0693196,0.00794737,-0.755942,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06458,0.5,0.5,0,0,-1.22078,-0.0767649,0.0490489,-0.299722,-1.20307,-0.0742279,0.0485771,-0.249354,-1.75848,-0.069355,0.00706073,-0.75536,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06558,0.5,0.5,0,0,-1.22074,-0.0767649,0.0489897,-0.299683,-1.20307,-0.0742279,0.0485771,-0.249354,-1.75418,-0.069389,0.00617295,-0.754782,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06658,0.5,0.5,0,0,-1.22069,-0.0767649,0.0489276,-0.299642,-1.20307,-0.0742279,0.0485771,-0.249354,-1.74964,-0.0694177,0.00524289,-0.754177,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06758,0.5,0.5,0,0,-1.22061,-0.0767649,0.0488301,-0.299578,-1.20307,-0.0742279,0.0485771,-0.249354,-1.74243,-0.0694531,0.00378049,-0.753225,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06863,0.5,0.5,0,0,-1.22058,-0.0767649,0.0487784,-0.299544,-1.20307,-0.0742279,0.0485771,-0.249354,-1.73869,-0.0694833,0.00300535,-0.752721,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.06963,0.5,0.5,0,0,-1.22055,-0.0767649,0.048748,-0.299524,-1.20307,-0.0742279,0.0485771,-0.249354,-1.73656,-0.0695123,0.00254894,-0.752426,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07063,0.5,0.5,0,0,-1.22051,-0.0767649,0.0486871,-0.299485,-1.20307,-0.0742279,0.0485771,-0.249354,-1.7321,-0.0695403,0.00163578,-0.751832,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07163,0.5,0.5,0,0,-1.22046,-0.0767649,0.0486299,-0.299447,-1.20307,-0.0742279,0.0485151,-0.249388,-1.72792,-0.0695673,0.00165138,-0.750794,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07263,0.5,0.5,0,0,-1.22042,-0.0767649,0.0485684,-0.299407,-1.20307,-0.0742279,0.0485151,-0.249388,-1.72341,-0.0695933,0.000732114,-0.750191,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07363,0.5,0.5,0,0,-1.22037,-0.0767649,0.0485103,-0.299369,-1.20307,-0.0742279,0.0485151,-0.249388,-1.71915,-0.0696184,-0.000134832,-0.749622,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07463,0.5,0.5,0,0,-1.22033,-0.0767649,0.0484517,-0.29933,-1.20307,-0.0742279,0.0485151,-0.249388,-1.71485,-0.0696427,-0.00100998,-0.749048,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07563,0.5,0.5,0,0,-1.22028,-0.0767649,0.0483918,-0.299291,-1.20307,-0.0742279,0.0485151,-0.249388,-1.71044,-0.0696661,-0.00190489,-0.748461,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07663,0.5,0.5,0,0,-1.22024,-0.0767649,0.0483324,-0.299252,-1.20307,-0.0742279,0.0485151,-0.249388,-1.70606,-0.0696888,-0.00279285,-0.747878,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07763,0.5,0.5,0,0,-1.22019,-0.0767649,0.048273,-0.299213,-1.20307,-0.0742279,0.0485151,-0.249388,-1.70168,-0.0697107,-0.00368184,-0.747295,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07863,0.5,0.5,0,0,-1.22014,-0.0767649,0.0482137,-0.299175,-1.20307,-0.0742279,0.0485151,-0.249388,-1.6973,-0.0697319,-0.00456831,-0.746714,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.07963,0.5,0.5,0,0,-1.2201,-0.0767649,0.0481548,-0.299136,-1.20307,-0.0742279,0.0485151,-0.249388,-1.69296,-0.0697525,-0.00544778,-0.746137,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08063,0.5,0.5,0,0,-1.22006,-0.0767649,0.0480961,-0.299098,-1.20307,-0.0742279,0.0484531,-0.249422,-1.68862,-0.0697724,-0.00540075,-0.745052,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08163,0.5,0.5,0,0,-1.22001,-0.0767649,0.0480361,-0.299058,-1.20307,-0.0742279,0.0484531,-0.249422,-1.68418,-0.0697917,-0.00629827,-0.744464,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08263,0.5,0.5,0,0,-1.21996,-0.0767649,0.0479772,-0.29902,-1.20307,-0.0742279,0.0484531,-0.249422,-1.67982,-0.0698105,-0.00717987,-0.743886,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08363,0.5,0.5,0,0,-1.21992,-0.0767649,0.047918,-0.298981,-1.20307,-0.0742279,0.0484531,-0.249422,-1.67543,-0.0698286,-0.00806514,-0.743305,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08463,0.5,0.5,0,0,-1.21987,-0.0767649,0.0478584,-0.298942,-1.20307,-0.0742279,0.0484531,-0.249422,-1.67101,-0.0698463,-0.00895673,-0.742721,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08563,0.5,0.5,0,0,-1.21983,-0.0767649,0.0477978,-0.298902,-1.20307,-0.0742279,0.0484531,-0.249422,-1.66651,-0.0698634,-0.00986355,-0.742126,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08663,0.5,0.5,0,0,-1.21978,-0.0767649,0.0477385,-0.298863,-1.20307,-0.0742279,0.0483911,-0.249456,-1.6621,-0.06988,-0.00981242,-0.741027,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.08763,0.5,0.5,0,0,-1.21973,-0.0767649,0.0476703,-0.298819,-1.20307,-0.0742279,0.0483911,-0.249456,-1.65702,-0.0698962,-0.0108334,-0.740358,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
