time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.03179,0.5,0.5,0,0,-1.22105,-0.0767649,0.0442007,-0.299953,-1.19627,-0.0689913,0.0482993,-0.268945,-2.47809,-0.217661,-0.0614782,-0.465122,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03279,0.5,0.5,0,0,-1.22101,-0.0767649,0.0441322,-0.299914,-1.19627,-0.0689913,0.0482993,-0.268945,-2.47354,-0.217661,-0.0625054,-0.464534,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03379,0.5,0.5,0,0,-1.22096,-0.0767649,0.044065,-0.299875,-1.19627,-0.0689913,0.0482993,-0.268945,-2.46906,-0.217661,-0.0635134,-0.463958,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03479,0.5,0.5,0,0,-1.22091,-0.0767649,0.0439967,-0.299836,-1.19627,-0.0689913,0.0482993,-0.268945,-2.46452,-0.217661,-0.0645386,-0.463372,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03579,0.5,0.5,0,0,-1.22087,-0.0767649,0.043929,-0.299797,-1.19627,-0.0689913,0.0482993,-0.268945,-2.46001,-0.217661,-0.0655547,-0.462792,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03679,0.5,0.5,0,0,-1.22082,-0.0767649,0.0438604,-0.299758,-1.19627,-0.0689913,0.0482993,-0.268945,-2.45545,-0.217661,-0.066583,-0.462204,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03779,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437931,-0.29972,-1.19627,-0.0689913,0.0482993,-0.268945,-2.45097,-0.217661,-0.0675919,-0.461627,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03879,0.5,0.5,0,0,-1.22073,-0.0767649,0.0437249,-0.299681,-1.19627,-0.0689913,0.0482993,-0.268945,-2.44643,-0.217661,-0.0686162,-0.461042,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.03979,0.5,0.5,0,0,-1.22069,-0.0767649,0.0436571,-0.299642,-1.19627,-0.0689913,0.0482993,-0.268945,-2.44192,-0.217661,-0.0696333,-0.460461,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.04079,0.5,0.5,0,0,-1.22064,-0.0767649,0.0435884,-0.299603,-1.19627,-0.0689913,0.0482993,-0.268945,-2.43735,-0.217661,-0.0706626,-0.459872,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
