time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.22587,0.5,0.5,0,0,-1.22105,-0.0767649,0.0441998,-0.299952,-1.19627,-0.0683303,0.0502372,-0.274656,-2.47803,-0.236167,-0.0905606,-0.379443,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22687,0.5,0.5,0,0,-1.221,-0.0767649,0.0441318,-0.299913,-1.19627,-0.0683303,0.0502372,-0.274656,-2.4735,-0.236167,-0.0915818,-0.378859,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22788,0.5,0.5,0,0,-1.22096,-0.0767649,0.0440639,-0.299875,-1.19627,-0.0683303,0.0502372,-0.274656,-2.46899,-0.236167,-0.0925999,-0.378277,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22888,0.5,0.5,0,0,-1.22091,-0.0767649,0.0439957,-0.299836,-1.19627,-0.0683303,0.0502372,-0.274656,-2.46445,-0.236167,-0.0936231,-0.377693,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.22988,0.5,0.5,0,0,-1.22087,-0.0767649,0.043927,-0.299796,-1.19627,-0.0683303,0.0502372,-0.274656,-2.45988,-0.236167,-0.0946534,-0.377104,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23088,0.5,0.5,0,0,-1.22082,-0.0767649,0.0438588,-0.299757,-1.19627,-0.0683303,0.0502372,-0.274656,-2.45534,-0.236167,-0.0956766,-0.376519,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23188,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437916,-0.299719,-1.19627,-0.0683303,0.0501732,-0.27469,-2.45087,-0.236167,-0.0957245,-0.375429,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23288,0.5,0.5,0,0,-1.22073,-0.0767649,0.0437236,-0.29968,-1.19627,-0.0683303,0.0501732,-0.27469,-2.44635,-0.236167,-0.0967437,-0.374847,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23388,0.5,0.5,0,0,-1.22069,-0.0767649,0.0436558,-0.299641,-1.19627,-0.0683303,0.0501732,-0.27469,-2.44183,-0.236167,-0.0977618,-0.374265,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23488,0.5,0.5,0,0,-1.22064,-0.0767649,0.0435877,-0.299602,-1.19627,-0.0683303,0.0501732,-0.27469,-2.43731,-0.236167,-0.098782,-0.373682,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23588,0.5,0.5,0,0,-1.2206,-0.0767649,0.0435197,-0.299564,-1.19627,-0.0683303,0.0501732,-0.27469,-2.43278,-0.236167,-0.0998031,-0.373098,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23688,0.5,0.5,0,0,-1.22055,-0.0767649,0.0434516,-0.299525,-1.19627,-0.0683303,0.0501732,-0.27469,-2.42825,-0.236167,-0.100824,-0.372514,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23788,0.5,0.5,0,0,-1.22051,-0.0767649,0.0433836,-0.299486,-1.19627,-0.0683812,0.0501732,-0.27469,-2.42372,-0.234744,-0.101844,-0.371931,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23888,0.5,0.5,0,0,-1.22046,-0.0767649,0.0433156,-0.299447,-1.19627,-0.0683812,0.0501732,-0.27469,-2.4192,-0.234744,-0.102864,-0.371349,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.23988,0.5,0.5,0,0,-1.22042,-0.0767649,0.0432475,-0.299408,-1.19627,-0.0683812,0.0501732,-0.27469,-2.41467,-0.234744,-0.103886,-0.370765,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.24088,0.5,0.5,0,0,-1.22037,-0.0767649,0.0431794,-0.299369,-1.19627,-0.0683812,0.0501732,-0.27469,-2.41014,-0.234744,-0.104907,-0.370181,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
