time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.12795,0,60,-0.785398,0,0,0,-0.792025,-0.00366055,0.00959968,-0.00676696,0.955985,0.179952,-0.28763,0.202764
5.12895,0,60,-0.785398,0,0,0,-0.792025,-0.00366055,0.00959406,-0.00670564,0.955985,0.179952,-0.287457,0.200869
5.12995,0,60,-0.785398,0,0,0,-0.792025,-0.00366055,0.00954335,-0.00674078,0.955985,0.179952,-0.285964,0.201904
5.13095,0,60,-0.785398,0,0,0,-0.792025,-0.00366055,0.00953774,-0.00667946,0.955985,0.179952,-0.285794,0.200047
5.13195,0,60,-0.785398,0,0,0,-0.791953,-0.00360971,0.00953774,-0.00667946,0.942025,0.177027,-0.285794,0.200047
5.13295,0,60,-0.785398,0,0,0,-0.791953,-0.00360971,0.00948703,-0.0067146,0.942025,0.177027,-0.284248,0.201119
5.13395,0,60,-0.785398,0,0,0,-0.791953,-0.00360971,0.00948703,-0.0067146,0.942025,0.177027,-0.284248,0.201119
5.13495,0,60,-0.785398,0,0,0,-0.791953,-0.00355887,0.00948703,-0.0067146,0.942025,0.17442,-0.284248,0.201119
5.13595,0,60,-0.785398,0,0,0,-0.791953,-0.00355887,0.00948703,-0.0067146,0.942025,0.17442,-0.284248,0.201119
5.13695,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00943632,-0.00674974,0.935559,0.17442,-0.282735,0.202167
5.13795,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00943632,-0.00674974,0.935559,0.17442,-0.282735,0.202167
5.13895,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00943632,-0.00674974,0.935559,0.17442,-0.282735,0.202167
5.13995,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00943632,-0.00674974,0.935559,0.17442,-0.282735,0.202167
5.14095,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00943071,-0.00668842,0.935559,0.17442,-0.282585,0.200534
5.14195,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00943071,-0.00668842,0.935559,0.17442,-0.282585,0.200534
5.14295,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00937999,-0.00672356,0.935559,0.17442,-0.281091,0.201569
5.14395,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00937999,-0.00672356,0.935559,0.17442,-0.281091,0.201569
5.14495,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00937999,-0.00672356,0.935559,0.17442,-0.281091,0.201569
5.14595,0,60,-0.785398,0,0,0,-0.791882,-0.00355887,0.00937999,-0.00672356,0.935559,0.17442,-0.281091,0.201569
