time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
233.275,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.276,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.277,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.278,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.279,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.28,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.281,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.282,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.283,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.284,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.285,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.286,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.287,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.288,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.289,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.29,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.291,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.292,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.293,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00868255,-0.0226051,0.606229,-0.109817,-0.217064,0.565129
233.294,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.295,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.296,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.297,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.298,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.299,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.3,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.301,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.302,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.303,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.304,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
233.305,14,45,-0.785398,0,0,0,-0.79045,0.00274542,0.00873387,-0.02257,0.606229,-0.109817,-0.218347,0.56425
