time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.01215,0.5,0.5,0,0,-1.22105,-0.0767649,0.0565711,-0.232668,-1.19885,-0.07677,0.0523432,-0.223443,-2.22036,0.000142046,0.0635215,-0.138308,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01315,0.5,0.5,0,0,-1.221,-0.0767649,0.0565222,-0.232634,-1.19885,-0.07677,0.0523432,-0.223443,-2.2157,0.000142046,0.0624911,-0.137974,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01415,0.5,0.5,0,0,-1.22096,-0.0767649,0.0564762,-0.232603,-1.19885,-0.07677,0.0523432,-0.223443,-2.21131,0.000142046,0.0621746,-0.137294,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01515,0.5,0.5,0,0,-1.22091,-0.0767649,0.0564271,-0.232569,-1.19885,-0.07677,0.0523432,-0.223443,-2.20662,0.000142046,0.0611333,-0.136963,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01615,0.5,0.5,0,0,-1.22087,-0.0767649,0.0563813,-0.232538,-1.19885,-0.07677,0.0523432,-0.223443,-2.20224,0.000142046,0.0606391,-0.136385,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01715,0.5,0.5,0,0,-1.22082,-0.0767649,0.0563335,-0.232505,-1.19885,-0.07677,0.0523432,-0.223443,-2.19769,0.000142046,0.059827,-0.13595,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01815,0.5,0.5,0,0,-1.22078,-0.0767649,0.0562852,-0.232473,-1.19885,-0.07677,0.0523432,-0.223443,-2.19308,0.000142046,0.0591316,-0.135439,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01915,0.5,0.5,0,0,-1.22073,-0.0767649,0.0562386,-0.232441,-1.19885,-0.07677,0.0522829,-0.223477,-2.18863,0.000142046,0.0593433,-0.134451,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.02015,0.5,0.5,0,0,-1.22069,-0.0767649,0.0561918,-0.232409,-1.19885,-0.07677,0.0522829,-0.223477,-2.18417,0.000142046,0.0605299,-0.132913,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.02115,0.5,0.5,0,0,-1.22064,-0.0767649,0.0561439,-0.232376,-1.19885,-0.07677,0.0522829,-0.223477,-2.1796,0.000142046,0.0595586,-0.132566,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.02215,0.5,0.5,0,0,-1.2206,-0.0767649,0.0560968,-0.232344,-1.19885,-0.07677,0.0522829,-0.223477,-2.1751,0.000142046,0.0564552,-0.133429,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
