time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.00679,0.5,0.5,0,0,-1.22105,-0.0767649,0.0565702,-0.232667,-1.1919,-0.0641105,0.0565164,-0.225144,-2.91465,-0.35432,0.000807177,-0.112848,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.00779,0.5,0.5,0,0,-1.221,-0.0767649,0.0565225,-0.232634,-1.1919,-0.0641105,0.0565164,-0.225144,-2.9101,-0.354322,9.16047e-05,-0.11236,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.0088,0.5,0.5,0,0,-1.22096,-0.0767649,0.0564743,-0.232602,-1.1919,-0.0641105,0.0565164,-0.225144,-2.90551,-0.354322,-0.000630497,-0.111868,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.0098,0.5,0.5,0,0,-1.22091,-0.0767649,0.0564281,-0.23257,-1.1919,-0.0641105,0.0565164,-0.225144,-2.90109,-0.354321,-0.0013247,-0.111395,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01079,0.5,0.5,0,0,-1.22087,-0.0767649,0.0563812,-0.232538,-1.1919,-0.0641105,0.0565164,-0.225144,-2.89662,-0.354322,-0.00202756,-0.110915,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.0118,0.5,0.5,0,0,-1.22082,-0.0767649,0.0563339,-0.232506,-1.1919,-0.0641105,0.0565164,-0.225144,-2.8921,-0.354321,-0.00273746,-0.110431,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01279,0.5,0.5,0,0,-1.22078,-0.0767649,0.0562864,-0.232473,-1.1919,-0.0641105,0.0565164,-0.225144,-2.88758,-0.354322,-0.00344953,-0.109946,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.0138,0.5,0.5,0,0,-1.22073,-0.0767649,0.0562391,-0.232441,-1.1919,-0.0641105,0.0565164,-0.225144,-2.88306,-0.354322,-0.00415875,-0.109462,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.0148,0.5,0.5,0,0,-1.22069,-0.0767649,0.0561917,-0.232409,-1.1919,-0.0641105,0.0565164,-0.225144,-2.87853,-0.354322,-0.0048708,-0.108977,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01579,0.5,0.5,0,0,-1.22064,-0.0767649,0.0561443,-0.232376,-1.1919,-0.0641105,0.0565164,-0.225144,-2.87402,-0.354322,-0.00558073,-0.108492,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.0168,0.5,0.5,0,0,-1.2206,-0.0767649,0.0560957,-0.232343,-1.1919,-0.0641105,0.0565164,-0.225144,-2.86938,-0.354322,-0.00631057,-0.107995,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01779,0.5,0.5,0,0,-1.22055,-0.0767649,0.0560495,-0.232312,-1.1919,-0.0641105,0.0565164,-0.225144,-2.86497,-0.354322,-0.00700343,-0.107522,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01879,0.5,0.5,0,0,-1.22051,-0.0767649,0.0560006,-0.232278,-1.1919,-0.0641105,0.0565164,-0.225144,-2.8603,-0.354322,-0.00773683,-0.107022,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
