stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
20,30,-0.0872665,-1.22173,0.261799,0,-0.10924,-1.20259,0.229719,-0.0392958,2.19734,-0.535828,0.481211,0.589437
