time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.2899,0.5,0.5,0,0,-1.22105,-0.0767649,0.0442002,-0.299952,-1.19985,-0.0685846,0.0511473,-0.264495,-2.12013,-0.229049,-0.104207,-0.531857,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2909,0.5,0.5,0,0,-1.221,-0.0767649,0.0441312,-0.299913,-1.19985,-0.0685846,0.0511473,-0.264495,-2.11554,-0.229049,-0.105241,-0.531265,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2919,0.5,0.5,0,0,-1.22096,-0.0767649,0.0440632,-0.299874,-1.19985,-0.0685846,0.0511473,-0.264495,-2.11101,-0.229049,-0.106261,-0.530682,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2929,0.5,0.5,0,0,-1.22091,-0.0767649,0.0439955,-0.299836,-1.19985,-0.0685846,0.0511473,-0.264495,-2.10651,-0.229049,-0.107276,-0.530102,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2939,0.5,0.5,0,0,-1.22087,-0.0767649,0.0439279,-0.299797,-1.19985,-0.0685846,0.0511473,-0.264495,-2.10201,-0.229049,-0.10829,-0.529523,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2949,0.5,0.5,0,0,-1.22082,-0.0767649,0.04386,-0.299758,-1.19985,-0.0685846,0.0511473,-0.264495,-2.09749,-0.229049,-0.10931,-0.52894,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2959,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437921,-0.299719,-1.19985,-0.0685846,0.0511473,-0.264495,-2.09297,-0.229049,-0.110329,-0.528358,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2969,0.5,0.5,0,0,-1.22073,-0.0767649,0.043724,-0.29968,-1.19985,-0.0685846,0.0511473,-0.264495,-2.08844,-0.229049,-0.11135,-0.527774,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2979,0.5,0.5,0,0,-1.22069,-0.0767649,0.0436561,-0.299642,-1.19985,-0.0685846,0.0511473,-0.264495,-2.08393,-0.229049,-0.112368,-0.527192,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
5.2989,0.5,0.5,0,0,-1.22064,-0.0767649,0.043588,-0.299603,-1.19985,-0.0685846,0.0511473,-0.264495,-2.0794,-0.229049,-0.113389,-0.526609,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,45,45,45,0,45
