stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91263,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91263,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91263,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91263,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91263,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91263,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91274,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91331,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91379,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91425,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91469,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.9151,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91545,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91587,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154902,-0.18722,1.91619,0.616849,-0.588937,0.380527,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154836,-0.187178,1.91658,0.616849,-0.590817,0.379324,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154836,-0.187178,1.91691,0.616849,-0.590817,0.379324,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154836,-0.187178,1.91723,0.616849,-0.590817,0.379324,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91753,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91782,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.9181,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91837,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91863,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91885,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91909,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
25,55,-0.0872665,0.698132,-0.174533,-0.174533,-0.0969271,0.687117,-0.154897,-0.187158,1.91933,0.616849,-0.589086,0.378766,2.11826,0.619696,-0.513376,0.271732
