stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0944932,0.687879,-0.155348,-0.185973,1.46352,0.574142,-0.575565,0.343308,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0944932,0.687879,-0.155348,-0.185973,1.46352,0.574142,-0.575565,0.343308,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0944932,0.687879,-0.155348,-0.185973,1.46352,0.574142,-0.575565,0.343308,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0944932,0.687879,-0.155348,-0.185973,1.46352,0.574142,-0.575565,0.343308,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0944932,0.687879,-0.155288,-0.185993,1.46352,0.574142,-0.577393,0.3439,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0944932,0.687879,-0.155288,-0.185993,1.46352,0.574142,-0.577393,0.3439,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0945648,0.687879,-0.155353,-0.186035,1.4785,0.574142,-0.575436,0.345154,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0945648,0.687879,-0.155353,-0.186035,1.4785,0.574142,-0.575436,0.345154,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0945648,0.687879,-0.155353,-0.186035,1.4785,0.574142,-0.575436,0.345154,1.86058,0.522894,-0.518034,0.338396
19,40,-0.0872665,0.698132,-0.174533,-0.174533,-0.0945648,0.687879,-0.155293,-0.186054,1.4785,0.574142,-0.577273,0.345749,1.86058,0.522894,-0.518034,0.338396
