time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.00555,0.5,0.5,0,0,-1.18498,-0.132128,0.0264999,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.23523,-0.20204,-0.07433,0.74985,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.00655,0.5,0.5,0,0,-1.18494,-0.132154,0.0265113,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.23163,-0.206416,-0.0741676,0.749934,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.00755,0.5,0.5,0,0,-1.1849,-0.132181,0.026523,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.22795,-0.239041,-0.0740253,0.750252,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.00855,0.5,0.5,0,0,-1.18487,-0.132206,0.026534,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.22445,-0.227319,-0.073818,0.749854,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.00955,0.5,0.5,0,0,-1.18483,-0.132232,0.0265455,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.22085,-0.22909,-0.0736803,0.750178,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01055,0.5,0.5,0,0,-1.1848,-0.132258,0.0265568,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.21726,-0.233752,-0.0734885,0.749972,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01155,0.5,0.5,0,0,-1.18476,-0.132284,0.0265682,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.21366,-0.229547,-0.0733281,0.750074,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01255,0.5,0.5,0,0,-1.18473,-0.13231,0.0265796,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.21006,-0.234286,-0.0731534,0.750043,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01355,0.5,0.5,0,0,-1.18469,-0.132336,0.026591,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.20647,-0.232462,-0.0729822,0.750036,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
5.01455,0.5,0.5,0,0,-1.18465,-0.132362,0.0266024,0.102045,-1.16262,-0.124001,0.0314566,0.0520424,-2.20287,-0.234444,-0.0728135,0.750056,0,0,0,0,0,0,0,0,0,0,0,0,55,60,40,30,40,40,30,30
