time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.00492,21,65,-0.785398,0,0,0,-0.78322,-0.0031013,0.0122633,-0.0147799,-0.308489,0.153334,-0.367617,0.443171
5.00592,21,65,-0.785398,0,0,0,-0.78322,-0.0031013,0.0122577,-0.014719,-0.308489,0.153334,-0.367447,0.441334
5.00692,21,65,-0.785398,0,0,0,-0.78322,-0.0031013,0.0122577,-0.014719,-0.308489,0.153334,-0.367447,0.441334
5.00792,21,65,-0.785398,0,0,0,-0.783291,-0.0031013,0.0122069,-0.0147539,-0.296347,0.153334,-0.36592,0.442385
5.00892,21,65,-0.785398,0,0,0,-0.783291,-0.0031013,0.0122069,-0.0147539,-0.296347,0.153334,-0.36592,0.442385
5.00992,21,65,-0.785398,0,0,0,-0.783291,-0.0031013,0.0122069,-0.0147539,-0.296347,0.153334,-0.36592,0.442385
5.01092,21,65,-0.785398,0,0,0,-0.783291,-0.0031013,0.0122069,-0.0147539,-0.296347,0.153334,-0.36592,0.442385
5.01192,21,65,-0.785398,0,0,0,-0.783291,-0.00305046,0.0122069,-0.0147539,-0.296347,0.150964,-0.36592,0.442385
5.01292,21,65,-0.785398,0,0,0,-0.783291,-0.00305046,0.0122069,-0.0147539,-0.296347,0.150964,-0.36592,0.442385
5.01392,21,65,-0.785398,0,0,0,-0.783291,-0.00305046,0.0122069,-0.0147539,-0.296347,0.150964,-0.36592,0.442385
5.01492,21,65,-0.785398,0,0,0,-0.783291,-0.00305046,0.0122069,-0.0147539,-0.296347,0.150964,-0.36592,0.442385
5.01592,21,65,-0.785398,0,0,0,-0.783363,-0.00305046,0.0122069,-0.0147539,-0.2861,0.150964,-0.36592,0.442385
5.01692,21,65,-0.785398,0,0,0,-0.783363,-0.00305046,0.0122013,-0.014693,-0.2861,0.150964,-0.365756,0.440617
5.01792,21,65,-0.785398,0,0,0,-0.783363,-0.00305046,0.0122013,-0.014693,-0.2861,0.150964,-0.365756,0.440617
