stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.233038,-0.0448071,-1.56534,-0.582805,0.431422,0.672107
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
30,30,-1.22173,-1.22173,0.261799,0,-1.20608,-1.20092,0.232986,-0.0448359,-1.56534,-0.582805,0.432208,0.672539
