stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235139,-0.0115571,0.0238619,-0.521592,-0.399902,0.173356
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235198,-0.0116021,0.0238619,-0.521592,-0.399016,0.174032
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235198,-0.0116021,0.0238619,-0.521592,-0.399016,0.174032
30,30,-1.22173,-1.22173,-0.261799,0,-1.22197,-1.2031,-0.235198,-0.0116021,0.0238619,-0.521592,-0.399016,0.174032
