time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
43.0792,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0802,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0812,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0822,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0832,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0842,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0852,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0862,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0872,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0882,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0892,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0902,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0912,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0922,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0932,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0942,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0952,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0962,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0972,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0982,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.0992,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1002,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1012,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1022,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1032,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1042,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1052,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1062,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1072,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1082,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1092,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1102,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1112,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1122,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1132,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1142,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1152,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1162,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1172,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1182,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1192,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1202,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1212,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1222,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1232,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1242,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1252,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1262,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1272,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1282,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1292,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1302,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1312,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1322,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1332,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1342,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1352,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1362,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1372,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1382,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1392,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1402,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1412,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1422,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1432,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1442,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1452,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1462,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1472,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1482,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1492,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1502,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1512,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1522,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1532,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1542,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1552,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1562,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1572,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
43.1582,24,65,-0.785398,0,0,0,-0.787443,-0.00183028,0.00632709,-0.00994766,0.245437,0.0732111,-0.158177,0.248692
