0,0.5871060292814789
0.4999999999999999,0.6989156575672055
0.9999999999999999,0.8107252858529321
1.5,0.8107252858529321
2,0.7548204717100688
2.5,0.2516771444242991
3,-0.4191806252900534
3.5000000000000004,-0.9782287667186864
4,-1.8727057930044992
4.5,-2.7112780051474488
5,-3.7734694738618373
5.5,-4.667946500147657
6,-5.786042783004916
6.5,-6.680519809290729
7,-7.686806463862268
7.5,-8.413569047719484
8,-9.308046074005297
8.5,-10.146618286148247
9,-10.929285684148326
9.5,-11.823762710434139
10,-12.662334922577088
10.5,-13.72452639129149
11,-14.67490823172016
11.5,-15.84890932872029
12,-16.799291169148958
12.5,-17.917387452006224
13,-18.755959664149174
13.5,-19.59453187629211
14,-20.26538964600647
14.5,-20.656723345006526
15,-21.103961858149432
15.499999999999998,-21.103961858149432
15.999999999999998,-21.048057044006555
16.5,-20.712628159149375
17,-20.097675203577893
17.5,-19.482722248006382
18,-18.53234040757772
18.5,-17.581958567149044
19,-16.296147841863196
19.5,-15.066241930720203
20,-13.892240833720074
20.5,-12.438715666005635
21,-11.264714569005505
21.5,-9.811189401291067
22,-8.637188304290937
22.499999999999996,-7.239567950719362
23,-6.345090924433542
23.5,-5.450613898147743
24,-5.003375385004837
24.499999999999996,-4.779756128433384
25,-4.835660942576247
25.5,-5.171089827433427
26,-5.6742331547191895
26.499999999999996,-6.177376482004959
27,-6.904139065862182
27.5,-7.463187207290815
27.999999999999996,-8.245854605290894
28.499999999999996,-8.804902746719527
29,-9.643474958862477
29.5,-10.3702375427197
29.999999999999996,-11.264714569005505
30.499999999999996,-12.159191595291318
31,-12.885954179148541
31.5,-13.780431205434354
32,-14.451288975148707
32.5,-15.34576600143452
33,-16.01662377114888
33.5,-16.85519598329182
34,-17.581958567149044
34.5,-18.476435593434857
35,-19.147293363149203
35.5,-19.92996076114929
36,-20.656723345006526
36.5,-21.32758111472087
37,-22.054343698578094
37.5,-22.501582211721
38,-23.116535167292497
38.5,-23.563773680435403
39,-24.122821821864036
39.5,-24.51415552086408
40,-25.01729884814985
40.5,-25.520442175435605
41,-26.023585502721374
41.5,-26.414919201721418
42,-26.694443272435734
42.5,-26.918062529007187
43,-26.97396734315005
43.5,-27.029872157292914
44,-27.14168178557864
44.49999999999999,-27.365301042150094
45,-27.47711067043582
45.5,-27.588920298721547
46,-27.700729927007274
46.49999999999999,-27.700729927007274
47,-27.700729927007274
47.49999999999999,-27.700729927007274
48,-27.700729927007274
48.5,-27.588920298721547
48.99999999999999,-27.47711067043582
49.5,-27.253491413864367
50,-26.97396734315005
50.49999999999999,-26.63853845829287
51,-26.19129994514995
51.49999999999999,-25.688156617864195
52,-25.01729884814985
52.5,-24.34644107843549
52.99999999999999,-23.619678494578267
53.5,-23.00472553900677
54,-22.501582211721
54.49999999999999,-21.774819627863778
55,-21.048057044006555
55.49999999999999,-20.20948483186362
56,-19.426817433863533
56.5,-18.58824522172057
56.99999999999999,-17.86148263786336
57.5,-17.134720054006138
58,-16.51976709843464
58.49999999999999,-15.737099700434563
59,-14.898527488291613
59.49999999999999,-14.115860090291527
60,-13.277287878148584
60.5,-12.606430108434225
60.99999999999999,-11.935572338719865
61.5,-11.376524197291232
62,-10.70566642757688
62.49999999999999,-10.146618286148247
63,-9.475760516433887
63.5,-8.916712375005247
64,-8.189949791148031
64.5,-7.630901649719405
65,-7.127758322433635
65.5,-6.568710181005002
66,-6.121471667862096
66.5,-5.618328340576326
67,-5.22699464157629
67.5,-4.7238513142905205
68,-4.388422429433341
68.5,-4.052993544576161
69,-3.7734694738618373
69.5,-3.549850217290391
70,-3.326230960718938
70.5,-3.2144213324332114
71,-3.0467068900046215
71.5,-2.990802075861758
72,-2.990802075861758
72.5,-2.990802075861758
73,-3.1026117041474848
73.5,-3.1026117041474848
74,-3.2144213324332114
74.5,-3.326230960718938
75,-3.326230960718938
75.5,-3.4380405890046646
76,-3.4380405890046646
76.5,-3.549850217290391
77,-3.717564659718974
77.5,-3.9970887304332976
78,-4.276612801147614
78.5,-4.779756128433384
79,-5.22699464157629
79.49999999999999,-5.730137968862053
80,-6.289186110290686
80.5,-6.904139065862182
81,-7.574996835576542
81.5,-8.078140162862312
82,-8.748997932576664
82.5,-9.19623644571957
83,-9.69937977300534
83.49999999999999,-10.146618286148247
84,-10.649761613434016
84.5,-11.041095312434052
85,-11.544238639719822
85.5,-11.879667524577002
86,-12.215096409434182
86.5,-12.438715666005635
87,-12.606430108434225
87.49999999999999,-12.606430108434225
88,-12.606430108434225
88.5,-12.494620480148498
89,-12.382810851862772
89.5,-12.271001223577045
90,-11.991477152862728
90.5,-11.432429011434095
91,-10.873380870005462
91.49999999999999,-9.922999029576793
92,-9.028522003290973
92.49999999999999,-7.854520906290858
93,-6.736424623433592
93.5,-5.730137968862053
94,-4.556136871861931
94.5,-3.661659845576118
94.99999999999999,-2.6553731910045855
95.49999999999999,-1.8727057930044992
96,-0.9223239525758231
96.5,-0.2514661828614706
97,0.4752964009957523
97.49999999999999,1.0902493565672486
97.99999999999999,1.7611071262816083
98.5,2.264250453567378
99,2.5437745242816874
99.5,2.823298594996004
100,2.823298594996004
