stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
25,60,-0.654498,-1.22173,0,0.261799,-0.661739,-1.20503,-0.0306739,0.20304,0.724039,-0.467497,0.460108,0.881392
