stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.170932,0.140008,1.68874,-0.352068,-0.107919,1.03594,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.170982,0.139964,1.68874,-0.352068,-0.106416,1.03725,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.170982,0.139964,1.68874,-0.352068,-0.106416,1.03725,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.170982,0.139964,1.68874,-0.352068,-0.106416,1.03725,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.170982,0.139964,1.68874,-0.352068,-0.106416,1.03725,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171033,0.139921,1.68874,-0.352068,-0.104888,1.03858,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171033,0.139921,1.68874,-0.352068,-0.104888,1.03858,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171033,0.139921,1.68874,-0.352068,-0.104888,1.03858,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171033,0.139921,1.68874,-0.352068,-0.104888,1.03858,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171083,0.139877,1.68874,-0.352068,-0.103382,1.03989,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171031,0.139851,1.68874,-0.352068,-0.104959,1.04067,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171031,0.139851,1.68874,-0.352068,-0.104959,1.04067,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171031,0.139851,1.68874,-0.352068,-0.104959,1.04067,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171031,0.139851,1.68874,-0.352068,-0.104959,1.04067,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171031,0.139851,1.68874,-0.352068,-0.104959,1.04067,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171031,0.139851,1.68874,-0.352068,-0.104959,1.04067,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171081,0.139807,1.68874,-0.352068,-0.103472,1.04197,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171081,0.139807,1.68874,-0.352068,-0.103472,1.04197,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171081,0.139807,1.68874,-0.352068,-0.103472,1.04197,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171081,0.139807,1.68874,-0.352068,-0.103472,1.04197,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171081,0.139807,1.68874,-0.352068,-0.103472,1.04197,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171081,0.139807,1.68874,-0.352068,-0.103472,1.04197,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171079,0.139737,1.68874,-0.352068,-0.103519,1.04407,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171079,0.139737,1.68874,-0.352068,-0.103519,1.04407,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171079,0.139737,1.68874,-0.352068,-0.103519,1.04407,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171079,0.139737,1.68874,-0.352068,-0.103519,1.04407,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171079,0.139737,1.68874,-0.352068,-0.103519,1.04407,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171079,0.139737,1.68874,-0.352068,-0.103519,1.04407,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171129,0.139694,1.68874,-0.352068,-0.102029,1.04537,1.67443,-0.352068,-0.128747,0.99725
19,40,-0.0872665,-0.698132,-0.174533,0.174533,-0.0957102,-0.691845,-0.171129,0.139694,1.68874,-0.352068,-0.102029,1.04537,1.67443,-0.352068,-0.128747,0.99725
