stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144855,0.144122,-2.48096,-0.312695,-0.445169,0.456157
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.686964,-0.144851,0.144052,-2.48096,-0.312695,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
34,60,-1.0472,-0.698132,-0.174533,0.174533,-1.02239,-0.687015,-0.144851,0.144052,-2.48096,-0.311271,-0.445224,0.457217
