time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.00812,21,25,-0.785398,0,0,0,-0.782289,-0.00345719,0.00232162,-0.0110208,-0.46633,0.169918,-0.0698147,0.330508
5.00913,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00232162,-0.0110208,-0.46633,0.167569,-0.0698147,0.330508
5.01013,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00232162,-0.0110208,-0.46633,0.167569,-0.0698147,0.330508
5.01112,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00237279,-0.0109853,-0.46633,0.167569,-0.0713597,0.329437
5.01213,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00237279,-0.0109853,-0.46633,0.167569,-0.0713597,0.329437
5.01312,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00237279,-0.0109853,-0.46633,0.167569,-0.0713597,0.329437
5.01412,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00237279,-0.0109853,-0.46633,0.167569,-0.0713597,0.329437
5.01513,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00231618,-0.0109592,-0.46633,0.167569,-0.0696614,0.328654
5.01612,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00231618,-0.0109592,-0.46633,0.167569,-0.0696614,0.328654
5.01713,21,25,-0.785398,0,0,0,-0.782289,-0.00340635,0.00231618,-0.0109592,-0.46633,0.167569,-0.0696614,0.328654
5.01813,21,25,-0.785398,0,0,0,-0.782289,-0.00335551,0.00231618,-0.0109592,-0.46633,0.165203,-0.0696614,0.328654
5.01912,21,25,-0.785398,0,0,0,-0.782361,-0.00335551,0.00236735,-0.0109237,-0.455592,0.165203,-0.0711712,0.327607
5.02013,21,25,-0.785398,0,0,0,-0.782361,-0.00335551,0.00236735,-0.0109237,-0.455592,0.165203,-0.0711712,0.327607
5.02113,21,25,-0.785398,0,0,0,-0.782361,-0.00335551,0.00236735,-0.0109237,-0.455592,0.165203,-0.0711712,0.327607
5.02213,21,25,-0.785398,0,0,0,-0.782361,-0.00335551,0.00236735,-0.0109237,-0.455592,0.165203,-0.0711712,0.327607
5.02313,21,25,-0.785398,0,0,0,-0.782361,-0.00335551,0.00236735,-0.0109237,-0.455592,0.165203,-0.0711712,0.327607
5.02413,21,25,-0.785398,0,0,0,-0.782361,-0.00335551,0.00236735,-0.0109237,-0.455592,0.165203,-0.0711712,0.327607
5.02513,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.02613,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.02713,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.02813,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.02913,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.03013,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.03113,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.03213,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
5.03313,21,25,-0.785398,0,0,0,-0.782361,-0.00330467,0.00236735,-0.0109237,-0.455592,0.162356,-0.0711712,0.327607
