time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.47397,0.5,0.5,0.5,0.125,-1.18499,-0.132121,0.0264967,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.840324,-0.0508331,-0.0414452,0.280664,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,40,40,30,40
5.47497,0.5,0.5,0.5,0.125,-1.18495,-0.132147,0.026508,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.836753,-0.051554,-0.0412754,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.47602,0.5,0.5,0.5,0.125,-1.18489,-0.132188,0.0265263,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.830974,-0.0527207,-0.0410008,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.47778,0.5,0.5,0.5,0.125,-1.18484,-0.132227,0.0265434,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.825587,-0.0538083,-0.0407447,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.47879,0.5,0.5,0.5,0.125,-1.18481,-0.132246,0.0265517,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.822944,-0.0543419,-0.0406191,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.47979,0.5,0.5,0.5,0.125,-1.18478,-0.132273,0.0265633,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.819287,-0.0550803,-0.0404453,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.48079,0.5,0.5,0.5,0.125,-1.18474,-0.132298,0.0265743,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.815809,-0.0557824,-0.04028,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.48179,0.5,0.5,0.5,0.125,-1.18471,-0.132323,0.0265856,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.812245,-0.0565019,-0.0401106,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.48279,0.5,0.5,0.5,0.125,-1.18467,-0.132349,0.026597,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.808653,-0.0572272,-0.0399399,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
5.48379,0.5,0.5,0.5,0.125,-1.18463,-0.132376,0.0266085,0.102045,-1.17658,-0.130306,0.0292597,0.0833345,-0.805031,-0.0579583,-0.0397677,0.280664,-0.334644,0.0172224,-0.016187,0.0562834,0,0,0,0,0,23,0,16,55,60,0,0,40,40,30,40
