stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
30,30,-0.0872665,0,0.261799,0,-0.101008,-0.0039656,0.261222,-0.0439681,1.37411,0.111037,0.0086671,0.659521
