time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.9,0.1,-0.639117,0.000965968,0.164783,-0.0685632,-0.639118,0.00096598,0.164785,-0.068564,3.27719e-06,-3.1374e-08,-2.86717e-06,1.19298e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.004041,0.9,0.1,-0.639117,0.000965968,0.164783,-0.0685631,-0.639118,0.00096598,0.164785,-0.068564,3.53307e-06,-3.38237e-08,-3.09103e-06,1.28612e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005041,0.9,0.1,-0.639117,0.000965965,0.164782,-0.068563,-0.639118,0.00096598,0.164785,-0.068564,4.26332e-06,-4.08147e-08,-3.72992e-06,1.55195e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.006041,0.9,0.1,-0.639117,0.000965962,0.164782,-0.0685627,-0.639118,0.00096598,0.164785,-0.068564,5.24775e-06,-5.02391e-08,-4.59118e-06,1.91031e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.007041,0.9,0.1,-0.639117,0.000965959,0.164781,-0.0685626,-0.639118,0.00096598,0.164785,-0.068564,5.96865e-06,-5.71406e-08,-5.22188e-06,2.17273e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008041,0.9,0.1,-0.639117,0.000965956,0.164781,-0.0685624,-0.639118,0.00096598,0.164785,-0.068564,6.80176e-06,-6.51164e-08,-5.95076e-06,2.47601e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009041,0.9,0.1,-0.639117,0.000965953,0.16478,-0.0685621,-0.639118,0.00096598,0.164785,-0.068564,7.69608e-06,-7.36781e-08,-6.73319e-06,2.80156e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010041,0.9,0.1,-0.639117,0.000965951,0.16478,-0.0685619,-0.639118,0.00096598,0.164785,-0.068564,8.50114e-06,-8.13853e-08,-7.43752e-06,3.09462e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011041,0.9,0.1,-0.639117,0.000965948,0.164779,-0.0685617,-0.639118,0.00096598,0.164785,-0.068564,9.38781e-06,-8.98738e-08,-8.21326e-06,3.41739e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012041,0.9,0.1,-0.639117,0.000965945,0.164779,-0.0685615,-0.639118,0.00096598,0.164785,-0.068564,1.02464e-05,-9.80937e-08,-8.96445e-06,3.72995e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
