time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.3,0.7,-0.719507,0.000762603,0.131598,-0.0475572,-0.71958,0.000813457,0.1316,-0.047558,0.02891,-0.00099672,-2.17579e-05,7.86291e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005406,0.3,0.7,-0.719507,0.000762603,0.131598,-0.0475572,-0.71958,0.000813457,0.1316,-0.047558,0.0289142,-0.000996728,-2.2527e-05,8.14088e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.006661,0.3,0.7,-0.719506,0.0007626,0.131597,-0.047557,-0.719652,0.000813457,0.131662,-0.0475869,0.0342042,-0.000996795,-0.000678924,0.000313872,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.007661,0.3,0.7,-0.719506,0.000762598,0.131597,-0.0475569,-0.719652,0.000813457,0.131724,-0.0476158,0.0342206,-0.000996827,-0.00133216,0.000618462,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008661,0.3,0.7,-0.719506,0.000762596,0.131597,-0.0475567,-0.719652,0.000813457,0.131724,-0.0476158,0.034244,-0.000996873,-0.00133641,0.000619996,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009892,0.3,0.7,-0.719505,0.000762593,0.131596,-0.0475565,-0.719652,0.000813457,0.131724,-0.0476158,0.0342728,-0.000996929,-0.00134163,0.000621885,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010892,0.3,0.7,-0.719505,0.000762591,0.131596,-0.0475564,-0.719723,0.000813457,0.131786,-0.0476447,0.036494,-0.000996972,-0.00199591,0.000926851,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011892,0.3,0.7,-0.719505,0.000762588,0.131595,-0.0475563,-0.719723,0.000813457,0.131848,-0.0476736,0.036517,-0.000997018,-0.00274003,0.00127373,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012892,0.3,0.7,-0.719504,0.000762586,0.131595,-0.0475561,-0.719723,0.000813457,0.13191,-0.0477025,0.03654,-0.000997063,-0.00356716,0.00165934,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013892,0.3,0.7,-0.719504,0.000762584,0.131595,-0.047556,-0.719723,0.000813457,0.13191,-0.0477025,0.0365627,-0.000997107,-0.00357129,0.00166083,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014892,0.3,0.7,-0.719504,0.000762581,0.131594,-0.0475558,-0.719795,0.000813457,0.13191,-0.0477025,0.039684,-0.000997152,-0.00357542,0.00166233,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015892,0.3,0.7,-0.719503,0.000762579,0.131594,-0.0475557,-0.719795,0.000813457,0.132034,-0.0477603,0.0397068,-0.000997197,-0.00491099,0.00228524,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016892,0.3,0.7,-0.719503,0.000762577,0.131593,-0.0475555,-0.719795,0.000813457,0.132034,-0.0477603,0.0397297,-0.000997242,-0.00491515,0.00228674,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017892,0.3,0.7,-0.719503,0.000762575,0.131593,-0.0475554,-0.719795,0.000813457,0.132034,-0.0477603,0.0397528,-0.000997287,-0.00491935,0.00228826,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
