time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.6,0.4,-0.653291,0.00122017,0.121483,-0.0522518,-0.653292,0.00122018,0.121536,-0.0522205,1.81329e-05,-1.46021e-07,-0.000316325,-0.00018776,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.003728,0.6,0.4,-0.653291,0.00122017,0.121483,-0.0522518,-0.653292,0.00122018,0.121536,-0.0522205,1.89602e-05,-1.52682e-07,-0.00031668,-0.000187607,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.004728,0.6,0.4,-0.653291,0.00122017,0.121483,-0.0522517,-0.653292,0.00122018,0.121536,-0.0522205,2.40819e-05,-1.93927e-07,-0.00031888,-0.000186661,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005728,0.6,0.4,-0.653291,0.00122016,0.121483,-0.0522515,-0.653292,0.00122018,0.121598,-0.0522491,2.903e-05,-2.33773e-07,-0.000690988,-1.44114e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.006728,0.6,0.4,-0.653291,0.00122016,0.121482,-0.0522513,-0.653292,0.00122018,0.121598,-0.0522491,3.41365e-05,-2.74894e-07,-0.000693182,-1.3468e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.007728,0.6,0.4,-0.653291,0.00122016,0.121482,-0.0522512,-0.653292,0.00122018,0.121598,-0.0522491,3.92225e-05,-3.1585e-07,-0.000695366,-1.25285e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008728,0.6,0.4,-0.653291,0.00122015,0.121482,-0.052251,-0.653292,0.00122018,0.121598,-0.0522491,4.43238e-05,-3.5693e-07,-0.000697557,-1.1586e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009729,0.6,0.4,-0.653291,0.00122015,0.121481,-0.0522509,-0.653292,0.00122018,0.121598,-0.0522491,4.95017e-05,-3.98627e-07,-0.000699781,-1.06295e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010729,0.6,0.4,-0.65329,0.00122015,0.121481,-0.0522507,-0.653292,0.00122018,0.121598,-0.0522491,5.4843e-05,-4.41639e-07,-0.000702075,-9.64272e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011729,0.6,0.4,-0.65329,0.00122014,0.12148,-0.0522505,-0.653292,0.00122018,0.121598,-0.0522491,6.05009e-05,-4.87201e-07,-0.000704506,-8.59748e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012928,0.6,0.4,-0.65329,0.00122014,0.12148,-0.0522504,-0.653292,0.00122018,0.121598,-0.0522491,6.59087e-05,-5.30749e-07,-0.000706828,-7.59846e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
