time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.3,0.7,-0.62616,0.00213525,0.145736,-0.0524363,-0.626161,0.00213532,0.145741,-0.0524381,3.53579e-05,-1.38212e-06,-5.05353e-05,1.81828e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011144,0.3,0.7,-0.62616,0.00213525,0.145736,-0.0524363,-0.626161,0.00213532,0.145741,-0.0524381,3.5825e-05,-1.40038e-06,-5.1203e-05,1.8423e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012145,0.3,0.7,-0.62616,0.00213524,0.145735,-0.052436,-0.626161,0.00213532,0.145741,-0.0524381,4.23714e-05,-1.65627e-06,-6.05595e-05,2.17895e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013305,0.3,0.7,-0.62616,0.00213523,0.145735,-0.0524358,-0.626232,0.00213532,0.145741,-0.0524381,0.00505743,-1.81495e-06,-6.63613e-05,2.3877e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014808,0.3,0.7,-0.62616,0.00213523,0.145734,-0.0524357,-0.626232,0.00213532,0.145741,-0.0524381,0.00505949,-1.89542e-06,-6.93036e-05,2.49357e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016049,0.3,0.7,-0.62616,0.00213522,0.145734,-0.0524355,-0.626232,0.00213532,0.145741,-0.0524381,0.00506266,-2.01934e-06,-7.38345e-05,2.65659e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017054,0.3,0.7,-0.62616,0.00213521,0.145733,-0.0524354,-0.626232,0.00213532,0.145741,-0.0524381,0.0050658,-2.14212e-06,-7.8324e-05,2.81812e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.018054,0.3,0.7,-0.62616,0.00213521,0.145733,-0.0524352,-0.626232,0.00213532,0.145741,-0.0524381,0.00506907,-2.26982e-06,-8.29931e-05,2.98612e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.019054,0.3,0.7,-0.62616,0.0021352,0.145733,-0.0524351,-0.626232,0.00213532,0.145741,-0.0524381,0.00507237,-2.3989e-06,-8.77128e-05,3.15594e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.020176,0.3,0.7,-0.62616,0.00213519,0.145732,-0.0524349,-0.626232,0.00213532,0.145741,-0.0524381,0.00507586,-2.53528e-06,-9.26995e-05,3.33536e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02258,0.3,0.7,-0.62616,0.00213518,0.145731,-0.0524345,-0.626232,0.00213532,0.145741,-0.0524381,0.00508363,-2.83891e-06,-0.000103801,3.7348e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02358,0.3,0.7,-0.62616,0.00213517,0.145731,-0.0524344,-0.626232,0.00213532,0.145741,-0.0524381,0.00508681,-2.96308e-06,-0.000108341,3.89816e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.024581,0.3,0.7,-0.62616,0.00213517,0.14573,-0.0524342,-0.626232,0.00213532,0.145741,-0.0524381,0.00509003,-3.08901e-06,-0.000112946,4.06383e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.026707,0.3,0.7,-0.62616,0.00213515,0.145729,-0.0524339,-0.626232,0.00213532,0.145741,-0.0524381,0.00509688,-3.357e-06,-0.000122744,4.41639e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.027707,0.3,0.7,-0.626159,0.00213515,0.145729,-0.0524337,-0.626232,0.00213532,0.145741,-0.0524381,0.00510014,-3.48419e-06,-0.000127395,4.58372e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.028707,0.3,0.7,-0.626159,0.00213514,0.145728,-0.0524335,-0.626232,0.00213532,0.145741,-0.0524381,0.00510341,-3.61201e-06,-0.000132069,4.75188e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.029707,0.3,0.7,-0.626159,0.00213513,0.145728,-0.0524334,-0.626232,0.00213532,0.145741,-0.0524381,0.00510664,-3.73845e-06,-0.000136692,4.91822e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.03071,0.3,0.7,-0.626159,0.00213513,0.145727,-0.0524332,-0.626232,0.00213532,0.145741,-0.0524381,0.00510992,-3.8664e-06,-0.00014137,5.08654e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.03171,0.3,0.7,-0.626159,0.00213512,0.145727,-0.0524331,-0.626232,0.00213532,0.145741,-0.0524381,0.0051131,-3.99069e-06,-0.000145915,5.25006e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.032711,0.3,0.7,-0.626159,0.00213511,0.145727,-0.0524329,-0.626232,0.00213532,0.145741,-0.0524381,0.00511634,-4.11763e-06,-0.000150556,5.41706e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.033711,0.3,0.7,-0.626159,0.00213511,0.145726,-0.0524327,-0.626232,0.00213532,0.145741,-0.0524381,0.00511953,-4.24205e-06,-0.000155105,5.58075e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.034711,0.3,0.7,-0.626159,0.0021351,0.145726,-0.0524326,-0.626232,0.00213532,0.145741,-0.0524381,0.00512279,-4.3695e-06,-0.000159765,5.74841e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.035711,0.3,0.7,-0.626159,0.00213509,0.145725,-0.0524324,-0.626232,0.00213532,0.145741,-0.0524381,0.00512593,-4.49228e-06,-0.000164255,5.90994e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.036711,0.3,0.7,-0.626159,0.00213509,0.145725,-0.0524323,-0.626232,0.00213532,0.145741,-0.0524381,0.00512914,-4.61784e-06,-0.000168846,6.07512e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.037711,0.3,0.7,-0.626159,0.00213508,0.145724,-0.0524321,-0.626232,0.00213532,0.145741,-0.0524381,0.00513233,-4.74264e-06,-0.000173409,6.2393e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.038711,0.3,0.7,-0.626159,0.00213507,0.145724,-0.052432,-0.626232,0.00213532,0.145741,-0.0524381,0.00513556,-4.8687e-06,-0.000178018,6.40514e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.039711,0.3,0.7,-0.626159,0.00213507,0.145723,-0.0524318,-0.626232,0.00213532,0.145741,-0.0524381,0.00513877,-4.99413e-06,-0.000182604,6.57016e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.040711,0.3,0.7,-0.626159,0.00213506,0.145723,-0.0524316,-0.626232,0.00213532,0.145741,-0.0524381,0.00514199,-5.12019e-06,-0.000187213,6.736e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.041711,0.3,0.7,-0.626159,0.00213506,0.145723,-0.0524315,-0.626232,0.00213532,0.145741,-0.0524381,0.00514523,-5.24687e-06,-0.000191845,6.90267e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
