time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0,1,-0.632816,-0.00274519,0.202282,-0.100028,-0.632818,-0.00274542,0.202298,-0.100036,0.000181872,6.36854e-06,-0.000278155,0.000109645,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.027715,0,1,-0.632816,-0.00274519,0.202282,-0.100028,-0.632818,-0.00274542,0.202298,-0.100036,0.000182797,6.40092e-06,-0.000279433,0.000110277,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.028715,0,1,-0.632816,-0.00274518,0.202281,-0.100028,-0.632818,-0.00274542,0.202298,-0.100036,0.000189502,6.63569e-06,-0.000288701,0.00011486,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.029715,0,1,-0.632816,-0.00274517,0.20228,-0.100027,-0.632818,-0.00274542,0.202298,-0.100036,0.000196543,6.88227e-06,-0.000298434,0.000119673,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.030715,0,1,-0.632816,-0.00274516,0.20228,-0.100027,-0.632818,-0.00274542,0.202298,-0.100036,0.000202614,7.09484e-06,-0.000306825,0.000123822,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.031715,0,1,-0.632816,-0.00274515,0.202279,-0.100027,-0.632818,-0.00274542,0.202298,-0.100036,0.000209266,7.32776e-06,-0.00031602,0.000128369,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.032715,0,1,-0.632816,-0.00274515,0.202278,-0.100026,-0.632818,-0.00274542,0.202298,-0.100036,0.000216037,7.56485e-06,-0.000325379,0.000132997,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.033715,0,1,-0.632816,-0.00274514,0.202278,-0.100026,-0.632818,-0.00274542,0.202298,-0.100036,0.000222655,7.79662e-06,-0.000334528,0.000137521,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.034715,0,1,-0.632816,-0.00274513,0.202277,-0.100026,-0.632818,-0.00274542,0.202298,-0.100036,0.000229109,8.0226e-06,-0.000343448,0.000141932,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.035715,0,1,-0.632816,-0.00274512,0.202277,-0.100026,-0.632818,-0.00274542,0.202298,-0.100036,0.000235616,8.25044e-06,-0.000352442,0.00014638,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.036715,0,1,-0.632816,-0.00274511,0.202276,-0.100025,-0.632818,-0.00274542,0.202298,-0.100036,0.000242281,8.48383e-06,-0.000361655,0.000150935,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.037715,0,1,-0.632816,-0.0027451,0.202275,-0.100025,-0.632818,-0.00274542,0.202298,-0.100036,0.000249111,8.723e-06,-0.000371096,0.000155604,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.038715,0,1,-0.632816,-0.0027451,0.202275,-0.100025,-0.632818,-0.00274542,0.202298,-0.100036,0.000255631,8.95129e-06,-0.000380108,0.000160061,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.039715,0,1,-0.632816,-0.00274509,0.202274,-0.100024,-0.632818,-0.00274542,0.202298,-0.100036,0.000262065,9.17659e-06,-0.000389001,0.000164458,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.040715,0,1,-0.632816,-0.00274508,0.202274,-0.100024,-0.632818,-0.00274542,0.202298,-0.100036,0.000268624,9.40627e-06,-0.000398068,0.000168942,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.041715,0,1,-0.632815,-0.00274507,0.202273,-0.100024,-0.632818,-0.00274542,0.202298,-0.100036,0.000275236,9.63781e-06,-0.000407208,0.000173461,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.042715,0,1,-0.632815,-0.00274506,0.202272,-0.100023,-0.632818,-0.00274542,0.202298,-0.100036,0.000281815,9.86819e-06,-0.000416302,0.000177958,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.043715,0,1,-0.632815,-0.00274506,0.202272,-0.100023,-0.632818,-0.00274542,0.202298,-0.100036,0.000288414,1.00993e-05,-0.000425424,0.000182469,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.044715,0,1,-0.632815,-0.00274505,0.202271,-0.100023,-0.632818,-0.00274542,0.202298,-0.100036,0.00029502,1.03306e-05,-0.000434554,0.000186984,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.045715,0,1,-0.632815,-0.00274504,0.202271,-0.100023,-0.632818,-0.00274542,0.202298,-0.100036,0.000301758,1.05665e-05,-0.000443868,0.00019159,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.046715,0,1,-0.632815,-0.00274503,0.20227,-0.100022,-0.632818,-0.00274542,0.202298,-0.100036,0.000308244,1.07936e-05,-0.000452834,0.000196023,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.047715,0,1,-0.632815,-0.00274502,0.202269,-0.100022,-0.632818,-0.00274542,0.202298,-0.100036,0.000314843,1.10247e-05,-0.000461956,0.000200534,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.048715,0,1,-0.632815,-0.00274501,0.202269,-0.100022,-0.632818,-0.00274542,0.202298,-0.100036,0.000321442,1.12558e-05,-0.000471077,0.000205045,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.049715,0,1,-0.632815,-0.00274501,0.202268,-0.100021,-0.632818,-0.00274542,0.202298,-0.100036,0.000328147,1.14906e-05,-0.000480345,0.000209627,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.050715,0,1,-0.632815,-0.00274497,0.202265,-0.10002,-0.632818,-0.00274542,0.202298,-0.100036,0.000359835,1.26002e-05,-0.000524146,0.000231287,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.051715,0,1,-0.632814,-0.00274491,0.202261,-0.100018,-0.632818,-0.00274542,0.202298,-0.100036,0.000403901,1.41432e-05,-0.000585056,0.000261407,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.052715,0,1,-0.632814,-0.00274486,0.202257,-0.100016,-0.632818,-0.00274542,0.202298,-0.100036,0.0004481,1.56909e-05,-0.000646151,0.000291618,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.053715,0,1,-0.632813,-0.0027448,0.202253,-0.100014,-0.632818,-0.00274542,0.202298,-0.100036,0.000492298,1.72386e-05,-0.000707245,0.000321829,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.054715,0,1,-0.632813,-0.00274474,0.202249,-0.100012,-0.632818,-0.00274542,0.202298,-0.100036,0.000536541,1.87878e-05,-0.0007684,0.00035207,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.055715,0,1,-0.632812,-0.00274469,0.202245,-0.10001,-0.632818,-0.00274542,0.202298,-0.100036,0.000580829,2.03386e-05,-0.000829617,0.000382342,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.056715,0,1,-0.632812,-0.00274463,0.202241,-0.100008,-0.632818,-0.00274542,0.202298,-0.100036,0.000625381,2.18987e-05,-0.0008912,0.000412795,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.057715,0,1,-0.632812,-0.00274458,0.202237,-0.100006,-0.632818,-0.00274542,0.202298,-0.100036,0.000669314,2.34371e-05,-0.000951927,0.000442824,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.058715,0,1,-0.632811,-0.00274452,0.202232,-0.100004,-0.632818,-0.00274542,0.202298,-0.100036,0.000714796,2.50297e-05,-0.0010148,0.000473912,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.059715,0,1,-0.632811,-0.00274447,0.202228,-0.100002,-0.632818,-0.00274542,0.202298,-0.100036,0.000758022,2.65433e-05,-0.00107454,0.000503458,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.060715,0,1,-0.63281,-0.00274441,0.202224,-0.0999997,-0.632818,-0.00274542,0.202298,-0.100036,0.000802088,2.80863e-05,-0.00113545,0.000533578,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.061715,0,1,-0.63281,-0.00274436,0.20222,-0.0999977,-0.632818,-0.00274542,0.202298,-0.100036,0.00084633,2.96355e-05,-0.00119661,0.00056382,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.062715,0,1,-0.632809,-0.0027443,0.202216,-0.0999957,-0.632818,-0.00274542,0.202298,-0.100036,0.000890441,3.11801e-05,-0.00125758,0.00059397,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.063715,0,1,-0.632809,-0.00274425,0.202212,-0.0999937,-0.632818,-0.00274542,0.202298,-0.100036,0.000934772,3.27325e-05,-0.00131886,0.000624272,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.064716,0,1,-0.632808,-0.00274419,0.202208,-0.0999916,-0.632818,-0.00274542,0.202298,-0.100036,0.000979015,3.42817e-05,-0.00138001,0.000654513,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.065716,0,1,-0.632808,-0.00274414,0.202204,-0.0999896,-0.632818,-0.00274542,0.202298,-0.100036,0.00102326,3.58309e-05,-0.00144117,0.000684754,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.066716,0,1,-0.632808,-0.00274408,0.2022,-0.0999876,-0.632818,-0.00274542,0.202298,-0.100036,0.00106755,3.73817e-05,-0.00150239,0.000715026,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.067716,0,1,-0.632807,-0.00274403,0.202196,-0.0999856,-0.632818,-0.00274542,0.202298,-0.100036,0.00111179,3.89309e-05,-0.00156354,0.000745267,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.068717,0,1,-0.632807,-0.00274397,0.202192,-0.0999836,-0.632818,-0.00274542,0.202298,-0.100036,0.00115603,4.04802e-05,-0.0016247,0.000775508,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.069717,0,1,-0.632806,-0.00274391,0.202188,-0.0999816,-0.632818,-0.00274542,0.202298,-0.100036,0.00120027,4.20294e-05,-0.00168585,0.000805749,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
