time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,-0.708195,0.0103205,0.187235,-0.0791469,-0.708198,0.0103207,0.187241,-0.079149,0.000131427,-3.90205e-06,-3.79241e-05,1.6031e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009141,0.5,0.5,-0.708195,0.0103204,0.187235,-0.0791468,-0.708198,0.0103207,0.187241,-0.079149,0.000134297,-3.98726e-06,-3.87523e-05,1.63811e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010141,0.5,0.5,-0.708195,0.0103204,0.187235,-0.0791466,-0.70827,0.0103207,0.187241,-0.079149,0.00372862,-4.43377e-06,-4.30919e-05,1.82155e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011141,0.5,0.5,-0.708195,0.0103204,0.187234,-0.0791464,-0.70827,0.0103207,0.187241,-0.079149,0.0037421,-4.83376e-06,-4.69794e-05,1.98588e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012141,0.5,0.5,-0.708194,0.0103204,0.187234,-0.0791461,-0.70827,0.0103207,0.187241,-0.079149,0.00375667,-5.26635e-06,-5.11838e-05,2.16361e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013141,0.5,0.5,-0.708194,0.0103203,0.187233,-0.0791459,-0.70827,0.0103207,0.187241,-0.079149,0.00377109,-5.6946e-06,-5.5346e-05,2.33955e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014357,0.5,0.5,-0.708194,0.0103203,0.187232,-0.0791455,-0.70827,0.0103207,0.187241,-0.079149,0.00379869,-6.51414e-06,-6.33111e-05,2.67624e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015482,0.5,0.5,-0.708193,0.0103202,0.187231,-0.0791452,-0.70827,0.0103207,0.187241,-0.079149,0.00381502,-6.99891e-06,-6.80226e-05,2.8754e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016601,0.5,0.5,-0.708193,0.0103202,0.187231,-0.079145,-0.70827,0.0103207,0.187241,-0.079149,0.00382968,-7.43411e-06,-7.22523e-05,3.0542e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017836,0.5,0.5,-0.708193,0.0103202,0.18723,-0.0791448,-0.70827,0.0103207,0.187241,-0.079149,0.00384028,-7.74888e-06,-7.53116e-05,3.18352e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
