time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.8,0.2,-0.707194,-0.000762604,0.124473,-0.0660652,-0.707196,-0.000762615,0.124475,-0.0660662,2.94089e-05,6.51896e-08,-2.92277e-05,-1.13447e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005263,0.8,0.2,-0.707194,-0.000762603,0.124473,-0.0660652,-0.707196,-0.000762615,0.124475,-0.0660662,3.09278e-05,6.85564e-08,-2.95221e-05,-1.11884e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.006965,0.8,0.2,-0.707194,-0.000762598,0.124472,-0.0660647,-0.707196,-0.000762615,0.124475,-0.0660662,4.39366e-05,9.73925e-08,-3.20435e-05,-9.85015e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008059,0.8,0.2,-0.707193,-0.000762595,0.124472,-0.0660644,-0.707196,-0.000762615,0.124475,-0.0660662,5.19772e-05,1.15216e-07,-3.3602e-05,-9.02298e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009343,0.8,0.2,-0.707193,-0.000762593,0.124471,-0.0660643,-0.707196,-0.000762615,0.124475,-0.0660662,5.62729e-05,1.24738e-07,-3.44346e-05,-8.58106e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010886,0.8,0.2,-0.707193,-0.00076259,0.124471,-0.0660641,-0.707196,-0.000762615,0.124475,-0.0660662,6.31541e-05,1.39991e-07,-3.57683e-05,-7.87316e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011886,0.8,0.2,-0.707192,-0.000762588,0.12447,-0.0660639,-0.707196,-0.000762615,0.124475,-0.0660662,6.89223e-05,1.52777e-07,-3.68863e-05,-7.27977e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013105,0.8,0.2,-0.707192,-0.000762585,0.12447,-0.0660636,-0.707196,-0.000762615,0.124475,-0.0660662,7.57745e-05,1.67966e-07,-3.82145e-05,-6.57485e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014105,0.8,0.2,-0.707192,-0.000762583,0.12447,-0.0660634,-0.707196,-0.000762615,0.124475,-0.0660662,8.156e-05,1.80791e-07,-3.93358e-05,-5.97967e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015105,0.8,0.2,-0.707191,-0.000762581,0.124469,-0.0660632,-0.707196,-0.000762615,0.124475,-0.0660662,8.73804e-05,1.93693e-07,-4.0464e-05,-5.38091e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016105,0.8,0.2,-0.707191,-0.000762579,0.124469,-0.066063,-0.707196,-0.000762615,0.124475,-0.0660662,9.31195e-05,2.06415e-07,-4.15764e-05,-4.79049e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017226,0.8,0.2,-0.707191,-0.000762576,0.124468,-0.0660628,-0.707196,-0.000762615,0.124475,-0.0660662,9.95833e-05,2.20743e-07,-4.28292e-05,-4.12553e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.018226,0.8,0.2,-0.707191,-0.000762574,0.124468,-0.0660626,-0.707196,-0.000762615,0.124475,-0.0660662,0.00010538,2.33593e-07,-4.39528e-05,-3.52916e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.019226,0.8,0.2,-0.70719,-0.000762571,0.124468,-0.0660624,-0.707196,-0.000762615,0.124475,-0.0660662,0.000111236,2.46572e-07,-4.50877e-05,-2.92682e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.020226,0.8,0.2,-0.70719,-0.000762569,0.124467,-0.0660622,-0.707196,-0.000762615,0.124475,-0.0660662,0.000117027,2.59409e-07,-4.62102e-05,-2.33103e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.021226,0.8,0.2,-0.70719,-0.000762567,0.124467,-0.066062,-0.707196,-0.000762615,0.124475,-0.0660662,0.000122795,2.72195e-07,-4.73282e-05,-1.73764e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.022226,0.8,0.2,-0.707189,-0.000762565,0.124467,-0.0660618,-0.707196,-0.000762615,0.124475,-0.0660662,0.000128592,2.85046e-07,-4.84518e-05,-1.14126e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.023971,0.8,0.2,-0.707189,-0.00076256,0.124466,-0.0660615,-0.707196,-0.000762615,0.124475,-0.0660662,0.000138975,3.0806e-07,-5.04643e-05,-7.31528e-08,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02498,0.8,0.2,-0.707189,-0.000762558,0.124466,-0.0660613,-0.707196,-0.000762615,0.124475,-0.0660662,0.000144865,3.21116e-07,-5.16059e-05,5.32766e-07,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02598,0.8,0.2,-0.707188,-0.000762556,0.124465,-0.0660611,-0.707196,-0.000762615,0.124475,-0.0660662,0.000150378,3.33337e-07,-5.26068e-05,1.14125e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.027219,0.8,0.2,-0.707188,-0.000762553,0.124465,-0.0660608,-0.707196,-0.000762615,0.124475,-0.0660662,0.000157584,3.4931e-07,-5.28981e-05,2.55766e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.028219,0.8,0.2,-0.707188,-0.000762551,0.124464,-0.0660606,-0.707196,-0.000762615,0.124475,-0.0660662,0.000163393,3.62186e-07,-5.30181e-05,3.76958e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.029219,0.8,0.2,-0.707187,-0.000762549,0.124464,-0.0660604,-0.707196,-0.000762615,0.124475,-0.0660662,0.000169161,3.74972e-07,-5.37323e-05,4.60963e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.030219,0.8,0.2,-0.707187,-0.000762546,0.124464,-0.0660602,-0.707196,-0.000762615,0.124475,-0.0660662,0.000175323,3.88632e-07,-5.44114e-05,5.55831e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.031219,0.8,0.2,-0.707187,-0.000762544,0.124463,-0.06606,-0.707196,-0.000762615,0.124475,-0.0660662,0.000180767,4.00698e-07,-5.2465e-05,7.9516e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.032366,0.8,0.2,-0.707186,-0.000762541,0.124463,-0.0660598,-0.707196,-0.000762615,0.124527,-0.0660345,0.000187375,4.15348e-07,-0.000201553,-8.1645e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.033503,0.8,0.2,-0.707186,-0.000762539,0.124462,-0.0660596,-0.707196,-0.000762615,0.124527,-0.0660345,0.000193984,4.29997e-07,-0.000202834,-8.09651e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.034503,0.8,0.2,-0.707186,-0.000762536,0.124462,-0.0660594,-0.707196,-0.000762615,0.124527,-0.0660345,0.000199735,4.42745e-07,-0.000203948,-8.03735e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.035503,0.8,0.2,-0.707186,-0.000762534,0.124462,-0.0660592,-0.707196,-0.000762615,0.124527,-0.0660345,0.000205567,4.55672e-07,-0.000205079,-7.97735e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.036503,0.8,0.2,-0.707185,-0.000762532,0.124461,-0.066059,-0.707196,-0.000762615,0.124527,-0.0660345,0.000211433,4.68676e-07,-0.000206216,-7.917e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.037503,0.8,0.2,-0.707185,-0.00076253,0.124461,-0.0660588,-0.707196,-0.000762615,0.124527,-0.0660345,0.00021712,4.81283e-07,-0.000207318,-7.8585e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.038503,0.8,0.2,-0.707185,-0.000762527,0.124461,-0.0660586,-0.707196,-0.000762615,0.124527,-0.0660345,0.000222912,4.9412e-07,-0.000208441,-7.79892e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.039503,0.8,0.2,-0.707184,-0.000762525,0.12446,-0.0660584,-0.707196,-0.000762615,0.124527,-0.0660345,0.000228709,5.0697e-07,-0.000209564,-7.73928e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.040504,0.8,0.2,-0.707184,-0.000762523,0.12446,-0.0660582,-0.707196,-0.000762615,0.124527,-0.0660345,0.000234506,5.19821e-07,-0.000210688,-7.67964e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.041504,0.8,0.2,-0.707184,-0.00076252,0.124459,-0.066058,-0.707196,-0.000762615,0.124527,-0.0660345,0.000240338,5.32748e-07,-0.000211818,-7.61965e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
