time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.7,0.3,-0.673405,0.00228777,0.0564283,-0.0294983,-0.673479,0.00228785,0.0564164,-0.0293783,0.00220809,-6.19899e-07,3.66638e-05,-0.000551742,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010888,0.7,0.3,-0.673405,0.00228777,0.0564283,-0.0294983,-0.673479,0.00228785,0.0564164,-0.0293783,0.00220886,-6.27705e-07,3.65607e-05,-0.000551688,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011888,0.7,0.3,-0.673405,0.00228776,0.0564281,-0.0294982,-0.673479,0.00228785,0.0564164,-0.0293783,0.00221447,-6.85185e-07,3.58012e-05,-0.000551291,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012888,0.7,0.3,-0.673405,0.00228776,0.0564279,-0.0294981,-0.673479,0.00228785,0.0564164,-0.0293783,0.00222109,-7.52957e-07,3.49056e-05,-0.000550823,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013888,0.7,0.3,-0.673405,0.00228775,0.0564278,-0.0294981,-0.673479,0.00228785,0.0564094,-0.0293177,0.00222592,-8.02457e-07,6.64979e-05,-0.000833177,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014888,0.7,0.3,-0.673405,0.00228774,0.0564276,-0.029498,-0.673479,0.00228785,0.0564094,-0.0293177,0.00223142,-8.5878e-07,6.57537e-05,-0.000832788,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015888,0.7,0.3,-0.673404,0.00228774,0.0564275,-0.0294979,-0.673479,0.00228785,0.0564094,-0.0293177,0.00223729,-9.18977e-07,6.49583e-05,-0.000832372,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016888,0.7,0.3,-0.673404,0.00228773,0.0564273,-0.0294978,-0.673479,0.00228785,0.0564094,-0.0293177,0.00224287,-9.76052e-07,6.42041e-05,-0.000831978,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017888,0.7,0.3,-0.673404,0.00228772,0.0564271,-0.0294977,-0.673479,0.00228785,0.0564025,-0.0292572,0.00224832,-1.03191e-06,9.54306e-05,-0.00111183,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.018888,0.7,0.3,-0.673404,0.00228772,0.056427,-0.0294976,-0.673479,0.00228785,0.0564025,-0.0292572,0.00225403,-1.09037e-06,9.46581e-05,-0.00111143,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
