time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0,1,-0.669469,-5.08404e-05,0.0771264,-0.0365273,-0.66947,-5.0841e-05,0.0771865,-0.0365552,6.81735e-05,1.65598e-08,-0.000902142,0.000418502,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.004034,0,1,-0.669469,-5.08404e-05,0.0771264,-0.0365273,-0.66947,-5.0841e-05,0.0771865,-0.0365552,7.03778e-05,1.70952e-08,-0.000902577,0.000418708,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005053,0,1,-0.669469,-5.08402e-05,0.0771261,-0.0365271,-0.66947,-5.0841e-05,0.0771865,-0.0365552,9.05688e-05,2.19997e-08,-0.000906563,0.000420596,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.006057,0,1,-0.669469,-5.08401e-05,0.0771258,-0.036527,-0.66947,-5.0841e-05,0.0771865,-0.0365552,0.000109631,2.66301e-08,-0.000910326,0.000422378,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00707,0,1,-0.669469,-5.08399e-05,0.0771256,-0.0365269,-0.66947,-5.0841e-05,0.0772458,-0.0365827,0.000125132,3.03953e-08,-0.00183037,0.000849075,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008076,0,1,-0.669469,-5.08398e-05,0.0771254,-0.0365268,-0.66947,-5.0841e-05,0.0772458,-0.0365827,0.000141955,3.44817e-08,-0.00183369,0.000850648,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009076,0,1,-0.669469,-5.08396e-05,0.0771252,-0.0365267,-0.66947,-5.0841e-05,0.077305,-0.0366101,0.000159395,3.8718e-08,-0.00273795,0.00127003,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010076,0,1,-0.669468,-5.08395e-05,0.077125,-0.0365266,-0.66947,-5.0841e-05,0.0773643,-0.0366376,0.000177135,4.30271e-08,-0.00366847,0.00170158,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011076,0,1,-0.669468,-5.08393e-05,0.0771247,-0.0365265,-0.66947,-5.0841e-05,0.0774235,-0.0366651,0.00019454,4.72549e-08,-0.00481136,0.00223162,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012077,0,1,-0.669468,-5.08392e-05,0.0771245,-0.0365264,-0.66947,-5.0841e-05,0.0774828,-0.0366926,0.000212227,5.15512e-08,-0.00581147,0.00269544,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013077,0,1,-0.669468,-5.0839e-05,0.0771243,-0.0365263,-0.66947,-5.0841e-05,0.0774828,-0.0366926,0.000229967,5.58603e-08,-0.00581497,0.0026971,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014077,0,1,-0.669468,-5.08389e-05,0.077124,-0.0365262,-0.66947,-5.0841e-05,0.0775421,-0.0367201,0.00024753,6.01266e-08,-0.00667101,0.0030941,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015077,0,1,-0.669467,-5.08387e-05,0.0771238,-0.036526,-0.66947,-5.0841e-05,0.0775421,-0.0367201,0.000265252,6.44315e-08,-0.00667451,0.00309576,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016078,0,1,-0.669467,-5.08386e-05,0.0771236,-0.0365259,-0.66947,-5.0841e-05,0.0776013,-0.0367475,0.000283063,6.87577e-08,-0.00760339,0.00352654,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017078,0,1,-0.669467,-5.08384e-05,0.0771233,-0.0365258,-0.66947,-5.0841e-05,0.0776606,-0.036775,0.000300327,7.29512e-08,-0.00845947,0.00392356,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.018078,0,1,-0.669467,-5.08383e-05,0.0771231,-0.0365257,-0.66947,-5.0841e-05,0.0776606,-0.036775,0.000318155,7.72818e-08,-0.00846299,0.00392523,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.019084,0,1,-0.669467,-5.08381e-05,0.0771229,-0.0365256,-0.66947,-5.0841e-05,0.0777199,-0.0368025,0.000335807,8.15695e-08,-0.00933061,0.0043276,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.020189,0,1,-0.669467,-5.08379e-05,0.0771226,-0.0365255,-0.66947,-5.0841e-05,0.0777792,-0.03683,0.000355275,8.62984e-08,-0.0102697,0.00476311,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02119,0,1,-0.669466,-5.08378e-05,0.0771224,-0.0365254,-0.66947,-5.0841e-05,0.0778384,-0.0368575,0.000372856,9.0569e-08,-0.0111552,0.00517374,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02219,0,1,-0.669466,-5.08376e-05,0.0771221,-0.0365253,-0.66947,-5.0841e-05,0.0778384,-0.0368575,0.00039086,9.49424e-08,-0.0111587,0.00517543,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.02319,0,1,-0.669466,-5.08375e-05,0.0771219,-0.0365251,-0.66947,-5.0841e-05,0.0778977,-0.036885,0.000410963,9.98255e-08,-0.0120592,0.00559304,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.024191,0,1,-0.669466,-5.08373e-05,0.0771216,-0.036525,-0.66947,-5.0841e-05,0.0778977,-0.036885,0.000428474,1.04079e-07,-0.0120627,0.00559468,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.025191,0,1,-0.669466,-5.08372e-05,0.0771214,-0.0365249,-0.66947,-5.0841e-05,0.077957,-0.0369125,0.000446126,1.08367e-07,-0.0128925,0.00597951,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.026191,0,1,-0.669466,-5.0837e-05,0.0771212,-0.0365248,-0.66947,-5.0841e-05,0.077957,-0.0369125,0.00046115,1.12016e-07,-0.0128955,0.00598092,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.027191,0,1,-0.669465,-5.08369e-05,0.077121,-0.0365247,-0.66947,-5.0841e-05,0.0780163,-0.03694,0.000478678,1.16274e-07,-0.0137779,0.00639014,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.028191,0,1,-0.669465,-5.08367e-05,0.0771207,-0.0365246,-0.66947,-5.0841e-05,0.0780163,-0.03694,0.00049871,1.2114e-07,-0.0137819,0.00639201,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.029192,0,1,-0.669465,-5.08366e-05,0.0771205,-0.0365245,-0.66947,-5.0841e-05,0.0780756,-0.0369675,0.000514123,1.24884e-07,-0.0146341,0.00678723,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.030192,0,1,-0.669465,-5.08364e-05,0.0771203,-0.0365244,-0.66947,-5.0841e-05,0.0781349,-0.036995,0.000531792,1.29176e-07,-0.0155311,0.00720318,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.031193,0,1,-0.669465,-5.08363e-05,0.0771201,-0.0365243,-0.66947,-5.0841e-05,0.0781349,-0.036995,0.000549603,1.33502e-07,-0.0155346,0.00720485,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.032193,0,1,-0.669464,-5.08361e-05,0.0771198,-0.0365242,-0.66947,-5.0841e-05,0.0781349,-0.036995,0.00056706,1.37742e-07,-0.015538,0.00720648,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.033193,0,1,-0.669464,-5.0836e-05,0.0771196,-0.0365241,-0.66947,-5.0841e-05,0.0781942,-0.0370224,0.000584518,1.41983e-07,-0.0164351,0.00762247,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.034193,0,1,-0.669464,-5.08358e-05,0.0771194,-0.0365239,-0.66947,-5.0841e-05,0.0781942,-0.0370224,0.000602117,1.46258e-07,-0.0164385,0.00762412,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.035193,0,1,-0.669464,-5.08357e-05,0.0771191,-0.0365238,-0.66947,-5.0841e-05,0.0782535,-0.0370499,0.000619927,1.50584e-07,-0.0173015,0.00802429,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.036193,0,1,-0.669464,-5.08355e-05,0.0771189,-0.0365237,-0.66947,-5.0841e-05,0.0782535,-0.0370499,0.000637438,1.54838e-07,-0.0173049,0.00802593,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.037193,0,1,-0.669464,-5.08353e-05,0.0771187,-0.0365236,-0.66947,-5.0841e-05,0.0783128,-0.0370774,0.000654984,1.591e-07,-0.01822,0.00845026,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.038193,0,1,-0.669463,-5.08352e-05,0.0771184,-0.0365235,-0.66947,-5.0841e-05,0.0783128,-0.0370774,0.000672777,1.63422e-07,-0.0182235,0.00845192,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.039193,0,1,-0.669463,-5.0835e-05,0.0771182,-0.0365234,-0.66947,-5.0841e-05,0.0783721,-0.0371049,0.000690376,1.67697e-07,-0.0190785,0.00884842,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.040193,0,1,-0.669463,-5.08349e-05,0.077118,-0.0365233,-0.66947,-5.0841e-05,0.0783721,-0.0371049,0.000707939,1.71963e-07,-0.019082,0.00885006,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.041193,0,1,-0.669463,-5.08347e-05,0.0771177,-0.0365232,-0.66947,-5.0841e-05,0.0783721,-0.0371049,0.000725538,1.76238e-07,-0.0190855,0.00885171,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.042193,0,1,-0.669463,-5.08346e-05,0.0771175,-0.0365231,-0.66947,-5.0841e-05,0.0784314,-0.0371324,0.00074319,1.80525e-07,-0.0199513,0.00925323,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.043193,0,1,-0.669463,-5.08344e-05,0.0771173,-0.036523,-0.66947,-5.0841e-05,0.0784238,-0.0370722,0.000760824,1.84809e-07,-0.019841,0.00835072,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.044194,0,1,-0.669462,-5.08343e-05,0.077117,-0.0365228,-0.66947,-5.0841e-05,0.0784238,-0.0370722,0.00077867,1.89144e-07,-0.0198445,0.00835239,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.045194,0,1,-0.669462,-5.08341e-05,0.0771168,-0.0365227,-0.66947,-5.0841e-05,0.0784238,-0.0370722,0.000796145,1.93389e-07,-0.0198479,0.00835402,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.046194,0,1,-0.669462,-5.0834e-05,0.0771166,-0.0365226,-0.66947,-5.0841e-05,0.0784831,-0.0370997,0.000813726,1.97659e-07,-0.0207188,0.00875789,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.047194,0,1,-0.669462,-5.08338e-05,0.0771163,-0.0365225,-0.66947,-5.0841e-05,0.0784831,-0.0370997,0.000831554,2.0199e-07,-0.0207223,0.00875956,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.048194,0,1,-0.669462,-5.08337e-05,0.0771161,-0.0365224,-0.66947,-5.0841e-05,0.0784831,-0.0370997,0.00084903,2.06235e-07,-0.0207258,0.00876119,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.049194,0,1,-0.669461,-5.08335e-05,0.0771159,-0.0365223,-0.66947,-5.0841e-05,0.0784831,-0.0370997,0.000866629,2.10509e-07,-0.0207293,0.00876283,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.050194,0,1,-0.669461,-5.08332e-05,0.0771154,-0.0365221,-0.66947,-5.0841e-05,0.0784831,-0.0370997,0.000900722,2.18791e-07,-0.020736,0.00876602,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.051194,0,1,-0.66946,-5.08322e-05,0.0771139,-0.0365214,-0.66947,-5.0841e-05,0.0785424,-0.0371272,0.00101718,2.47079e-07,-0.0215928,0.00916356,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
