time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.2,0.8,-0.717568,0.0321293,0.0645932,-0.0290534,-0.717576,0.0321315,0.0645977,-0.0290554,0.000592758,-4.99758e-05,-8.7731e-05,3.99825e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.023244,0.2,0.8,-0.717568,0.0321293,0.0645931,-0.0290534,-0.717576,0.0321315,0.0645977,-0.0290554,0.000604549,-5.09699e-05,-8.88016e-05,4.0464e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.024244,0.2,0.8,-0.717568,0.0321292,0.064593,-0.0290533,-0.717576,0.0321315,0.0646491,-0.0290221,0.000622889,-5.25162e-05,-0.000710929,-0.000356313,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.025245,0.2,0.8,-0.717568,0.0321291,0.0645928,-0.0290532,-0.717576,0.0321315,0.0646491,-0.0290221,0.000648628,-5.46862e-05,-0.000713266,-0.000355261,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.026245,0.2,0.8,-0.717567,0.032129,0.0645926,-0.0290531,-0.717576,0.0321315,0.0647077,-0.0290494,0.000674315,-5.68519e-05,-0.00143227,-2.08127e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.027245,0.2,0.8,-0.717567,0.0321289,0.0645924,-0.029053,-0.717576,0.0321315,0.0647662,-0.0290766,0.000701724,-5.91627e-05,-0.00216572,0.000320354,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.028245,0.2,0.8,-0.717567,0.0321288,0.0645922,-0.0290529,-0.717576,0.0321315,0.0647591,-0.0290161,0.000724482,-6.10816e-05,-0.00208187,-0.000404817,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.029363,0.2,0.8,-0.717566,0.0321287,0.064592,-0.0290528,-0.717576,0.0321315,0.0647591,-0.0290161,0.000754511,-6.36133e-05,-0.0020846,-0.000403591,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.030846,0.2,0.8,-0.717566,0.0321285,0.0645917,-0.0290527,-0.717576,0.0321315,0.0647591,-0.0290161,0.000792451,-6.6812e-05,-0.00208804,-0.000402041,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.031846,0.2,0.8,-0.717566,0.0321285,0.0645915,-0.0290526,-0.717576,0.0321315,0.0648762,-0.0290706,0.000818138,-6.89777e-05,-0.00372055,0.000357413,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.032846,0.2,0.8,-0.717565,0.0321284,0.0645913,-0.0290525,-0.717576,0.0321315,0.0649934,-0.0291251,0.000843363,-7.11044e-05,-0.00515245,0.00102353,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.033846,0.2,0.8,-0.717565,0.0321283,0.0645911,-0.0290525,-0.717576,0.0321315,0.065052,-0.0291524,0.000868511,-7.32247e-05,-0.0059522,0.00139555,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.034846,0.2,0.8,-0.717565,0.0321282,0.0645909,-0.0290524,-0.717576,0.0321315,0.0651105,-0.0291796,0.000893941,-7.53687e-05,-0.00665989,0.00172474,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.035846,0.2,0.8,-0.717564,0.0321281,0.0645907,-0.0290523,-0.717576,0.0321315,0.0651105,-0.0291796,0.000919526,-7.75258e-05,-0.00666221,0.00172579,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.036846,0.2,0.8,-0.717564,0.032128,0.0645905,-0.0290522,-0.717576,0.0321315,0.0651691,-0.0292069,0.000945187,-7.96893e-05,-0.00730843,0.00202638,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.037846,0.2,0.8,-0.717564,0.0321279,0.0645903,-0.0290521,-0.717576,0.0321315,0.0652277,-0.0292342,0.000970951,-8.18615e-05,-0.00804432,0.00236869,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.038846,0.2,0.8,-0.717563,0.0321278,0.0645901,-0.029052,-0.717576,0.0321315,0.0652863,-0.0292614,0.000996587,-8.40229e-05,-0.00878093,0.00271133,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.039846,0.2,0.8,-0.717563,0.0321277,0.0645899,-0.0290519,-0.717576,0.0321315,0.0653449,-0.0292887,0.00102263,-8.62189e-05,-0.0094339,0.00301506,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.040846,0.2,0.8,-0.717563,0.0321276,0.0645898,-0.0290518,-0.717576,0.0321315,0.0653449,-0.0292887,0.00104791,-8.835e-05,-0.0094362,0.00301609,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.041846,0.2,0.8,-0.717562,0.0321275,0.0645896,-0.0290518,-0.717576,0.0321315,0.0653963,-0.0292554,0.00107457,-9.0598e-05,-0.0100267,0.00260484,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.042846,0.2,0.8,-0.717562,0.0321274,0.0645894,-0.0290517,-0.717576,0.0321315,0.0654549,-0.0292827,0.00110054,-9.27875e-05,-0.0107594,0.00294567,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.043846,0.2,0.8,-0.717562,0.0321273,0.0645892,-0.0290516,-0.717576,0.0321315,0.0655135,-0.02931,0.001126,-9.49337e-05,-0.0114543,0.00326892,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.044846,0.2,0.8,-0.717561,0.0321272,0.064589,-0.0290515,-0.717576,0.0321315,0.0655721,-0.0293372,0.00115115,-9.70539e-05,-0.0121498,0.00359245,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.045846,0.2,0.8,-0.717561,0.0321271,0.0645888,-0.0290514,-0.717576,0.0321315,0.0656307,-0.0293645,0.00117743,-9.92694e-05,-0.0129784,0.00397789,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.046847,0.2,0.8,-0.717561,0.032127,0.0645886,-0.0290513,-0.717576,0.0321315,0.0656894,-0.0293918,0.0012026,-0.000101392,-0.0136844,0.00430627,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.047847,0.2,0.8,-0.71756,0.0321269,0.0645884,-0.0290512,-0.717576,0.0321315,0.0656894,-0.0293918,0.00122862,-0.000103586,-0.0136867,0.00430734,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.048847,0.2,0.8,-0.71756,0.0321268,0.0645882,-0.0290511,-0.717576,0.0321315,0.065748,-0.029419,0.00125359,-0.000105691,-0.0142974,0.00459138,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.049847,0.2,0.8,-0.71756,0.0321267,0.064588,-0.0290511,-0.717576,0.0321315,0.0658066,-0.0294463,0.00127994,-0.000107913,-0.0150548,0.0049437,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.050847,0.2,0.8,-0.717558,0.0321262,0.0645869,-0.0290506,-0.717576,0.0321315,0.0658652,-0.0294736,0.0014232,-0.000119991,-0.0157357,0.00526027,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.051847,0.2,0.8,-0.717556,0.0321255,0.0645856,-0.02905,-0.717576,0.0321315,0.0659238,-0.0295008,0.00159405,-0.000134395,-0.0163979,0.0055681,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.052847,0.2,0.8,-0.717554,0.0321249,0.0645843,-0.0290494,-0.717576,0.0321315,0.0659825,-0.0295281,0.00177091,-0.000149307,-0.0172005,0.0059412,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.053848,0.2,0.8,-0.717552,0.0321242,0.064583,-0.0290488,-0.717576,0.0321315,0.0660339,-0.0294949,0.00193986,-0.000163551,-0.017824,0.00554531,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.054848,0.2,0.8,-0.717549,0.0321236,0.0645817,-0.0290482,-0.717576,0.0321315,0.0660339,-0.0294949,0.00211036,-0.000177926,-0.0178395,0.00555227,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.055848,0.2,0.8,-0.717547,0.0321229,0.0645804,-0.0290476,-0.717576,0.0321315,0.0660925,-0.0295222,0.00228378,-0.000192547,-0.0185109,0.00586439,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.056848,0.2,0.8,-0.717545,0.0321223,0.0645791,-0.029047,-0.717576,0.0321315,0.0661512,-0.0295494,0.00245893,-0.000207314,-0.0192376,0.00620221,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.057848,0.2,0.8,-0.717543,0.0321216,0.0645778,-0.0290465,-0.717576,0.0321315,0.0662098,-0.0295767,0.00262702,-0.000221486,-0.0199715,0.00654341,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.058848,0.2,0.8,-0.717541,0.032121,0.0645765,-0.0290459,-0.717576,0.0321315,0.0662098,-0.0295767,0.00279838,-0.000235933,-0.0199871,0.0065504,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
