time [s],fes_share [],exo_share [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.4,0.6,-0.670042,0.00482982,0.105124,-0.0398375,-0.670043,0.0048299,0.105125,-0.0398381,5.78424e-05,-1.32186e-06,-1.5413e-05,5.8409e-06,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00689,0.4,0.6,-0.670041,0.00482979,0.105123,-0.0398372,-0.670114,0.0048299,0.105117,-0.0397779,0.00437563,-1.83923e-06,5.46772e-05,-0.000533435,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008034,0.4,0.6,-0.670041,0.00482977,0.105123,-0.0398371,-0.670114,0.0048299,0.105117,-0.0397779,0.00438635,-2.08436e-06,5.18189e-05,-0.000532352,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009034,0.4,0.6,-0.670041,0.00482977,0.105123,-0.039837,-0.670114,0.0048299,0.105117,-0.0397779,0.0043919,-2.21108e-06,5.03414e-05,-0.000531792,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010034,0.4,0.6,-0.670041,0.00482975,0.105122,-0.0398369,-0.670114,0.0048299,0.105117,-0.0397779,0.00440195,-2.44083e-06,4.76624e-05,-0.000530777,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.01104,0.4,0.6,-0.670041,0.00482974,0.105122,-0.0398368,-0.670114,0.0048299,0.105117,-0.0397779,0.00441314,-2.69646e-06,4.46817e-05,-0.000529647,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012041,0.4,0.6,-0.670041,0.00482972,0.105122,-0.0398367,-0.670114,0.0048299,0.105117,-0.0397779,0.00442423,-2.94989e-06,4.17267e-05,-0.000528527,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.01328,0.4,0.6,-0.67004,0.00482971,0.105121,-0.0398365,-0.670114,0.0048299,0.105117,-0.0397779,0.00443657,-3.23189e-06,3.84385e-05,-0.000527281,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.01428,0.4,0.6,-0.67004,0.00482969,0.105121,-0.0398364,-0.670114,0.0048299,0.105108,-0.0397178,0.00444733,-3.47776e-06,0.000111691,-0.00106777,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015289,0.4,0.6,-0.67004,0.00482968,0.105121,-0.0398363,-0.670114,0.0048299,0.105108,-0.0397178,0.00445846,-3.73217e-06,0.000108725,-0.00106665,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016418,0.4,0.6,-0.67004,0.00482966,0.10512,-0.0398361,-0.670114,0.0048299,0.105108,-0.0397178,0.00447027,-4.00196e-06,0.000105579,-0.00106546,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
