time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.00448,21,65,-0.785398,0,0,0,-0.781144,0.000203364,0.00765587,-0.0116062,-0.608979,-0.0101682,-0.229575,0.348174
5.00548,21,65,-0.785398,0,0,0,-0.781144,0.000203364,0.00765587,-0.0116062,-0.608979,-0.0101682,-0.229575,0.348174
5.00648,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00765587,-0.0116062,-0.595842,-0.0101682,-0.229575,0.348174
5.00748,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00760507,-0.0116413,-0.595842,-0.0101682,-0.228008,0.349257
5.00848,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00760507,-0.0116413,-0.595842,-0.0101682,-0.228008,0.349257
5.00948,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00760507,-0.0116413,-0.595842,-0.0101682,-0.228008,0.349257
5.01048,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00759954,-0.0115802,-0.595842,-0.0101682,-0.227842,0.347423
5.01148,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00759954,-0.0115802,-0.595842,-0.0101682,-0.227842,0.347423
5.01248,21,65,-0.785398,0,0,0,-0.781216,0.000203364,0.00759954,-0.0115802,-0.595842,-0.0101682,-0.227842,0.347423
5.01348,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00759954,-0.0115802,-0.586352,-0.0101682,-0.227842,0.347423
5.01448,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00759954,-0.0115802,-0.586352,-0.0101682,-0.227842,0.347423
5.01548,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00754315,-0.0115542,-0.586352,-0.0101682,-0.22615,0.34664
5.01648,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00754315,-0.0115542,-0.586352,-0.0101682,-0.22615,0.34664
5.01748,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00753762,-0.0114931,-0.586352,-0.0101682,-0.225982,0.344782
5.01848,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00753762,-0.0114931,-0.586352,-0.0101682,-0.225982,0.344782
5.01948,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00753762,-0.0114931,-0.586352,-0.0101682,-0.225982,0.344782
5.02048,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00748682,-0.0115282,-0.586352,-0.0101682,-0.224469,0.345829
5.02149,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00748682,-0.0115282,-0.586352,-0.0101682,-0.224469,0.345829
5.02248,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00748682,-0.0115282,-0.586352,-0.0101682,-0.224469,0.345829
5.02348,21,65,-0.785398,0,0,0,-0.781287,0.000203364,0.00748682,-0.0115282,-0.586352,-0.0101682,-0.224469,0.345829
5.02449,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.00748682,-0.0115282,-0.584551,-0.0101682,-0.224469,0.345829
5.02549,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.00748682,-0.0115282,-0.584551,-0.0101682,-0.224469,0.345829
5.02649,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.00748682,-0.0115282,-0.584551,-0.0101682,-0.224469,0.345829
5.02749,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.00748682,-0.0115282,-0.584551,-0.0101682,-0.224469,0.345829
5.02849,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.00748682,-0.0115282,-0.584551,-0.0101682,-0.224469,0.345829
5.02949,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.00748682,-0.0115282,-0.584551,-0.0101682,-0.224469,0.345829
5.03049,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.0074813,-0.0114671,-0.584551,-0.0101682,-0.224302,0.343991
5.03149,21,65,-0.785398,0,0,0,-0.781359,0.000203364,0.0074813,-0.0114671,-0.584551,-0.0101682,-0.224302,0.343991
5.03249,21,65,-0.785398,0,0,0,-0.78143,0.000203364,0.0074813,-0.0114671,-0.576163,-0.0101682,-0.224302,0.343991
5.03349,21,65,-0.785398,0,0,0,-0.78143,0.000203364,0.0074813,-0.0114671,-0.576163,-0.0101682,-0.224302,0.343991
