time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.67103,0.5,0.5,0,0,-1.21985,-0.0767649,0.0442443,-0.299978,-1.20764,-0.0767673,0.0433695,-0.288886,-1.22011,7.92312e-05,0.0131213,-0.166368,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.6723,0.5,0.5,0,0,-1.21979,-0.0767649,0.0441538,-0.299926,-1.20764,-0.0767674,0.0433695,-0.288887,-1.21366,8.05147e-05,0.0117643,-0.165592,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67333,0.5,0.5,0,0,-1.21974,-0.0767649,0.0440865,-0.299888,-1.20764,-0.0767674,0.0433694,-0.288887,-1.20884,8.18503e-05,0.0107567,-0.165014,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67434,0.5,0.5,0,0,-1.2197,-0.0767649,0.0440203,-0.29985,-1.20764,-0.0767675,0.0433688,-0.288886,-1.20412,8.37238e-05,0.00978394,-0.164452,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67575,0.5,0.5,0,0,-1.21962,-0.0767649,0.0439183,-0.299791,-1.20764,-0.0767675,0.0433665,-0.288886,-1.19692,8.64363e-05,0.00831042,-0.163591,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67675,0.5,0.5,0,0,-1.21958,-0.0767649,0.0438558,-0.299756,-1.20764,-0.0767676,0.0433615,-0.288885,-1.19255,8.98733e-05,0.0074798,-0.16308,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67783,0.5,0.5,0,0,-1.21953,-0.0767649,0.0437833,-0.299714,-1.20764,-0.0767677,0.0433529,-0.288883,-1.1875,9.41807e-05,0.00656172,-0.162493,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67884,0.5,0.5,0,0,-1.21948,-0.0767649,0.043713,-0.299674,-1.20765,-0.0767678,0.0433398,-0.28888,-1.18267,9.92939e-05,0.00575451,-0.161939,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67985,0.5,0.5,0,0,-1.21943,-0.0767649,0.0436437,-0.299634,-1.20765,-0.0767679,0.0433215,-0.288877,-1.17795,0.000104976,0.00504263,-0.161404,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.68092,0.5,0.5,0,0,-1.21938,-0.0767649,0.043567,-0.299591,-1.20765,-0.076768,0.0432977,-0.288873,-1.17276,0.000111158,0.00430503,-0.160815,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.68208,0.5,0.5,0,0,-1.21932,-0.0767649,0.0434885,-0.299546,-1.20765,-0.0767681,0.0432682,-0.288868,-1.16748,0.000117712,0.00362732,-0.16022,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.68307,0.5,0.5,0,0,-1.21928,-0.0767649,0.0434234,-0.299509,-1.20765,-0.0767682,0.0432329,-0.288862,-1.16321,0.000124559,0.00324132,-0.159748,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.68407,0.5,0.5,0,0,-1.21923,-0.0767649,0.043358,-0.299471,-1.20765,-0.0767684,0.0431916,-0.288857,-1.15897,0.000131636,0.00293874,-0.15928,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.68508,0.5,0.5,0,0,-1.21918,-0.0767649,0.0432914,-0.299433,-1.20765,-0.0767686,0.0431444,-0.28885,-1.15469,0.000138779,0.0027048,-0.15881,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.68608,0.5,0.5,0,0,-1.21913,-0.0767649,0.04322,-0.299392,-1.20764,-0.0767688,0.0430916,-0.288843,-1.15013,0.000145809,0.00248191,-0.158306,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
