time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
5.66688,0.5,0.5,0,0,-1.22105,-0.0767649,0.0442032,-0.299954,-1.20888,-0.0767674,0.0433684,-0.288871,-1.21558,8.01395e-05,0.0125225,-0.166243,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.66788,0.5,0.5,0,0,-1.22101,-0.0767649,0.0441353,-0.299915,-1.20888,-0.0767674,0.0433682,-0.288871,-1.21099,8.15992e-05,0.0115116,-0.165662,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.66888,0.5,0.5,0,0,-1.22096,-0.0767649,0.0440676,-0.299877,-1.20889,-0.0767675,0.043367,-0.288871,-1.20644,8.37095e-05,0.0105297,-0.16509,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.66988,0.5,0.5,0,0,-1.22092,-0.0767649,0.0439992,-0.299838,-1.20889,-0.0767675,0.0433638,-0.28887,-1.20187,8.65321e-05,0.00957586,-0.164521,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67088,0.5,0.5,0,0,-1.22087,-0.0767649,0.0439308,-0.299799,-1.20889,-0.0767676,0.0433577,-0.288869,-1.19735,9.00437e-05,0.00867317,-0.163961,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67188,0.5,0.5,0,0,-1.22083,-0.0767649,0.0438632,-0.29976,-1.20889,-0.0767677,0.043348,-0.288867,-1.19291,9.41967e-05,0.00784336,-0.16342,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67288,0.5,0.5,0,0,-1.22078,-0.0767649,0.0437956,-0.299721,-1.20889,-0.0767678,0.0433342,-0.288864,-1.18851,9.89152e-05,0.00708127,-0.162888,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67388,0.5,0.5,0,0,-1.22074,-0.0767649,0.0437276,-0.299682,-1.20889,-0.0767679,0.0433158,-0.288861,-1.18413,0.000104108,0.00638574,-0.162363,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67488,0.5,0.5,0,0,-1.22069,-0.0767649,0.0436594,-0.299643,-1.20889,-0.076768,0.0432924,-0.288857,-1.17978,0.00010968,0.00576396,-0.161845,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
5.67588,0.5,0.5,0,0,-1.22065,-0.0767649,0.0435916,-0.299605,-1.20889,-0.0767681,0.043264,-0.288852,-1.1755,0.000115537,0.0052246,-0.161338,0,0,0,0,0,0,0,0,0,0,0,0,60,65,45,45,45,45,0,45
