stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56968,-0.695404,-0.164885,0.149313,0.453846,-0.148313,-0.289503,0.756549,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569608,-0.695404,-0.164885,0.149313,0.436954,-0.148313,-0.289503,0.756549,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569536,-0.695404,-0.164885,0.149313,0.358771,-0.148313,-0.289503,0.756549,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569536,-0.695404,-0.164885,0.149313,0.358771,-0.148313,-0.289503,0.756549,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569465,-0.695404,-0.164885,0.149313,0.319416,-0.148313,-0.289503,0.756549,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569393,-0.695404,-0.164937,0.149339,0.291845,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569393,-0.695404,-0.164937,0.149339,0.291845,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569322,-0.695404,-0.164937,0.149339,0.276714,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569322,-0.695404,-0.164937,0.149339,0.276714,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695404,-0.164937,0.149339,0.299909,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695404,-0.164937,0.149339,0.299909,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695404,-0.164937,0.149339,0.299909,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695404,-0.164937,0.149339,0.299909,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695404,-0.164937,0.149339,0.299909,-0.148313,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695454,-0.164937,0.149339,0.299909,-0.14714,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695454,-0.164937,0.149339,0.299909,-0.14714,-0.287934,0.75576,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695454,-0.164888,0.149383,0.305575,-0.14714,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695454,-0.164888,0.149383,0.317382,-0.14714,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695454,-0.164888,0.149383,0.32665,-0.14714,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.33412,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.340268,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.345416,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.34979,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.353553,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.356824,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.359694,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.56925,-0.695505,-0.164888,0.149383,0.362232,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569178,-0.695505,-0.164888,0.149383,0.358225,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569178,-0.695505,-0.164888,0.149383,0.358225,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569107,-0.695505,-0.164888,0.149383,0.345537,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569107,-0.695505,-0.164888,0.149383,0.345537,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569107,-0.695505,-0.164888,0.149383,0.345537,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569035,-0.695505,-0.164888,0.149383,0.331971,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.569035,-0.695505,-0.164888,0.149383,0.331971,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.568964,-0.695505,-0.164888,0.149383,0.317284,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.568964,-0.695505,-0.164888,0.149383,0.317284,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.568892,-0.695505,-0.164888,0.149383,0.248824,-0.144564,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
25,55,-0.567232,-0.698132,-0.174533,0.174533,-0.568892,-0.695556,-0.164888,0.149383,0.248824,-0.142549,-0.289413,0.754463,1.36286,-0.356664,-0.271636,0.805776
