time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,0,0,-0.545055,-0.00793112,0.296625,-0.0827357,-0.545054,-0.0079312,0.296628,-0.0827365,-6.72294e-05,2.26859e-06,-4.54531e-05,1.26779e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.003576,0.5,0.5,0,0,-0.545055,-0.00793112,0.296625,-0.0827356,-0.545054,-0.0079312,0.296628,-0.0827365,-7.02196e-05,2.36949e-06,-4.74747e-05,1.32418e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.004577,0.5,0.5,0,0,-0.545055,-0.00793109,0.296624,-0.0827354,-0.545054,-0.0079312,0.296628,-0.0827365,-9.09528e-05,3.06912e-06,-6.14922e-05,1.71516e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00589,0.5,0.5,0,0,-0.545055,-0.00793106,0.296623,-0.082735,-0.545054,-0.0079312,0.296628,-0.0827365,-0.000116478,3.93045e-06,-7.87496e-05,2.19651e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00689,0.5,0.5,0,0,-0.545055,-0.00793104,0.296622,-0.0827348,-0.545054,-0.0079312,0.296628,-0.0827365,-0.0001363,4.59933e-06,-9.21512e-05,2.57031e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00789,0.5,0.5,0,0,-0.545056,-0.00793101,0.296621,-0.0827345,-0.545054,-0.0079312,0.296628,-0.0827365,-0.000155667,5.25285e-06,-0.000105245,2.93553e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00889,0.5,0.5,0,0,-0.545056,-0.00793099,0.29662,-0.0827343,-0.545054,-0.0079312,0.296628,-0.0827365,-0.000175608,5.92574e-06,-0.000118727,3.31157e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00989,0.5,0.5,0,0,-0.545056,-0.00793097,0.296619,-0.082734,-0.545054,-0.0079312,0.296628,-0.0827365,-0.000195035,6.58126e-06,-0.000131861,3.6779e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.01089,0.5,0.5,0,0,-0.545056,-0.00793094,0.296618,-0.0827338,-0.545054,-0.0079312,0.296628,-0.0827365,-0.000214877,7.25081e-06,-0.000145276,4.05208e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.01189,0.5,0.5,0,0,-0.545056,-0.00793092,0.296617,-0.0827336,-0.545054,-0.0079312,0.296628,-0.0827365,-0.0002346,7.91636e-06,-0.00015861,4.42402e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
