time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,0.1,0.025,-0.568893,-0.00655841,0.326648,-0.0910092,-0.568892,-0.00655849,0.326652,-0.0910104,-5.45601e-05,2.38707e-06,-0.000135146,5.18515e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.004716,0.5,0.5,0.1,0.025,-0.568893,-0.00655838,0.326646,-0.0910089,-0.568892,-0.00655849,0.326652,-0.0910104,-7.13701e-05,3.12254e-06,-0.00015477,5.73189e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005827,0.5,0.5,0.1,0.025,-0.568893,-0.00655836,0.326645,-0.0910085,-0.568892,-0.00655849,0.326673,-0.0910715,-8.74477e-05,3.82595e-06,-0.00048508,0.000978799,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.007216,0.5,0.5,0.1,0.025,-0.568893,-0.00655834,0.326644,-0.0910082,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000100204,4.38404e-06,-0.000499971,0.000982948,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.00822,0.5,0.5,0.1,0.025,-0.568893,-0.00655831,0.326643,-0.0910078,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000119085,5.21012e-06,-0.000522012,0.000989089,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009703,0.5,0.5,0.1,0.025,-0.568893,-0.0065583,0.326642,-0.0910076,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000126776,5.54663e-06,-0.000530991,0.000991591,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.0111,0.5,0.5,0.1,0.025,-0.568894,-0.00655827,0.326641,-0.0910074,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000139709,6.11246e-06,-0.000546088,0.000995797,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.0121,0.5,0.5,0.1,0.025,-0.568894,-0.00655826,0.32664,-0.0910071,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000152326,6.66447e-06,-0.000560816,0.0009999,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013104,0.5,0.5,0.1,0.025,-0.568894,-0.00655823,0.326639,-0.0910068,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000166029,7.264e-06,-0.000576813,0.00100436,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014105,0.5,0.5,0.1,0.025,-0.568894,-0.00655822,0.326638,-0.0910066,-0.568892,-0.00655849,0.326673,-0.0910715,-0.000177282,7.75633e-06,-0.000589949,0.00100802,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
