time [s],fes_share [],exo_share [],kp_val [],kd_val [],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],elbow_fe_fes_trq [Nm],forearm_ps_fes_trq [Nm],wrist_fe_fes_trq [Nm],wrist_ru_fes_trq [Nm],pw_0 [us],pw_1 [us],pw_2 [us],pw_3 [us],pw_4 [us],pw_5 [us],pw_6 [us],pw_7 [us],amp_0 [mA],amp_1 [mA],amp_2 [mA],amp_3 [mA],amp_4 [mA],amp_5 [mA],amp_6 [mA],amp_7 [mA]
0,0.5,0.5,0.5,0.125,-0.521289,0.00127101,0.172834,-0.0677369,-0.521288,0.00127103,0.172836,-0.0677376,-0.000103152,-4.09818e-07,-2.98541e-05,1.17004e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.004034,0.5,0.5,0.5,0.125,-0.521289,0.00127101,0.172834,-0.0677368,-0.521288,0.00127103,0.172836,-0.0677376,-0.000110915,-4.40659e-07,-3.21008e-05,1.25809e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.005034,0.5,0.5,0.5,0.125,-0.521289,0.00127101,0.172833,-0.0677366,-0.521288,0.00127103,0.172836,-0.0677376,-0.000136117,-5.40784e-07,-3.93946e-05,1.54395e-05,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.006034,0.5,0.5,0.5,0.125,-0.521289,0.001271,0.172833,-0.0677364,-0.521288,0.00127103,0.172902,-0.0677679,-0.000166224,-6.60399e-07,-0.00102948,0.000472282,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.007034,0.5,0.5,0.5,0.125,-0.521289,0.001271,0.172832,-0.0677362,-0.521288,0.00132187,0.172902,-0.0677679,-0.000188245,-0.0014243,-0.00103585,0.00047478,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.008034,0.5,0.5,0.5,0.125,-0.52129,0.001271,0.172832,-0.067736,-0.521288,0.00132187,0.172902,-0.0677679,-0.000215334,-0.0014244,-0.00104369,0.000477853,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.009034,0.5,0.5,0.5,0.125,-0.52129,0.00127099,0.172831,-0.0677358,-0.521288,0.00132187,0.172967,-0.0677981,-0.000242045,-0.00142451,-0.0020818,0.000956948,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.010034,0.5,0.5,0.5,0.125,-0.52129,0.00127099,0.172831,-0.0677356,-0.521288,0.00132187,0.172967,-0.0677981,-0.000269214,-0.00142462,-0.00208967,0.00096003,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.011035,0.5,0.5,0.5,0.125,-0.521291,0.00127098,0.17283,-0.0677354,-0.521288,0.00132187,0.173032,-0.0678283,-0.000295737,-0.00142472,-0.00310372,0.00142801,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.012035,0.5,0.5,0.5,0.125,-0.521291,0.00127098,0.17283,-0.0677352,-0.521288,0.00132187,0.173098,-0.0678586,-0.000323661,-0.00142483,-0.00422295,0.00194454,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.013036,0.5,0.5,0.5,0.125,-0.521291,0.00127098,0.172829,-0.067735,-0.521288,0.00132187,0.173098,-0.0678586,-0.000353364,-0.00142495,-0.00423155,0.00194791,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.014036,0.5,0.5,0.5,0.125,-0.521291,0.00127097,0.172829,-0.0677348,-0.521288,0.00137271,0.173098,-0.0678586,-0.00038021,-0.00284861,-0.00423932,0.00195095,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.015037,0.5,0.5,0.5,0.125,-0.521292,0.00127097,0.172828,-0.0677346,-0.521288,0.00137271,0.173098,-0.0678586,-0.000403848,-0.0028487,-0.00424616,0.00195363,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.016037,0.5,0.5,0.5,0.125,-0.521292,0.00127096,0.172828,-0.0677344,-0.521288,0.00137271,0.173098,-0.0678586,-0.000434872,-0.00284883,-0.00425514,0.00195715,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.017037,0.5,0.5,0.5,0.125,-0.521292,0.00127096,0.172827,-0.0677342,-0.521288,0.00137271,0.173098,-0.0678586,-0.000461368,-0.00284893,-0.00426281,0.00196016,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.018037,0.5,0.5,0.5,0.125,-0.521292,0.00127096,0.172827,-0.067734,-0.521288,0.00137271,0.173098,-0.0678586,-0.000488618,-0.00284904,-0.00427069,0.00196325,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.019111,0.5,0.5,0.5,0.125,-0.521293,0.00127095,0.172826,-0.0677336,-0.521288,0.00137271,0.173098,-0.0678586,-0.000530369,-0.0028492,-0.00428278,0.00196798,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.020724,0.5,0.5,0.5,0.125,-0.521293,0.00127095,0.172825,-0.0677334,-0.521288,0.00137271,0.173098,-0.0678586,-0.000565005,-0.00284934,-0.0042928,0.00197191,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.021724,0.5,0.5,0.5,0.125,-0.521293,0.00127094,0.172825,-0.0677332,-0.521288,0.00137271,0.173098,-0.0678586,-0.000585005,-0.00284942,-0.00429859,0.00197418,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.022724,0.5,0.5,0.5,0.125,-0.521294,0.00127094,0.172824,-0.067733,-0.521288,0.00137271,0.173163,-0.0678888,-0.000614708,-0.00284954,-0.00524199,0.00240943,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.023724,0.5,0.5,0.5,0.125,-0.521294,0.00127093,0.172824,-0.0677328,-0.521288,0.00137271,0.173163,-0.0678888,-0.000641662,-0.00284965,-0.00524979,0.00241249,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.024724,0.5,0.5,0.5,0.125,-0.521294,0.00127093,0.172823,-0.0677326,-0.521288,0.00137271,0.173163,-0.0678888,-0.000668777,-0.00284975,-0.00525763,0.00241557,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.025724,0.5,0.5,0.5,0.125,-0.521295,0.00127093,0.172823,-0.0677324,-0.521288,0.00142355,0.173163,-0.0678888,-0.000692658,-0.0042734,-0.00526455,0.00241827,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.026724,0.5,0.5,0.5,0.125,-0.521295,0.00127092,0.172822,-0.0677322,-0.521288,0.00142355,0.173163,-0.0678888,-0.000722577,-0.00427352,-0.00527321,0.00242167,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.027724,0.5,0.5,0.5,0.125,-0.521295,0.00127092,0.172822,-0.067732,-0.521288,0.00142355,0.173163,-0.0678888,-0.000749369,-0.00427362,-0.00528096,0.00242471,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
0.028724,0.5,0.5,0.5,0.125,-0.521295,0.00127092,0.172821,-0.0677318,-0.521288,0.00142355,0.173229,-0.067919,-0.000776538,-0.00427373,-0.00625117,0.00287239,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,25,25,25,40
