time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
157.058,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.059,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.06,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.061,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.062,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.063,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.064,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.065,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.066,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.067,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.068,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.069,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.07,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.071,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.072,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.073,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.074,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.075,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.076,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.077,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.078,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.079,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.08,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.081,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.082,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.083,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.084,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.085,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.086,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.087,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.088,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.089,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.09,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
157.091,16,40,-0.785398,0,0,0,-0.788517,-0.000406728,0.00287608,-0.0253526,0.623819,0.0227768,-0.0862825,0.760578
